seed,arm,frame,tile_idx,n_all_classes,n_plant,max_det,hit_cap
stock_s0,tile,20260705_132815_000048.jpg,19,230,143,3000,0
stock_s0,tile,20260705_132815_000048.jpg,20,362,227,3000,0
stock_s0,tile,20260705_132815_000048.jpg,21,318,202,3000,0
stock_s0,tile,20260705_132815_000048.jpg,22,195,136,3000,0
stock_s0,tile,20260705_132815_000048.jpg,23,264,168,3000,0
stock_s0,tile,20260705_132815_000048.jpg,24,133,69,3000,0
stock_s0,tile,20260705_132815_000048.jpg,25,84,42,3000,0
stock_s0,tile,20260705_132815_000048.jpg,26,139,93,3000,0
stock_s0,tile,20260705_132815_000048.jpg,27,79,46,3000,0
stock_s0,tile,20260705_132815_000048.jpg,28,262,169,3000,0
stock_s0,tile,20260705_132815_000048.jpg,29,244,138,3000,0
stock_s0,tile,20260705_132815_000048.jpg,30,201,122,3000,0
stock_s0,tile,20260705_132815_000048.jpg,31,179,96,3000,0
stock_s0,tile_addfull,20260705_132815_000048.jpg,-1,1450,502,3000,0
stock_s0,tile,20260705_132815_000108.jpg,0,484,214,3000,0
stock_s0,tile,20260705_132815_000108.jpg,1,644,253,3000,0
stock_s0,tile,20260705_132815_000108.jpg,2,652,259,3000,0
stock_s0,tile,20260705_132815_000108.jpg,3,494,175,3000,0
stock_s0,tile,20260705_132815_000108.jpg,4,524,208,3000,0
stock_s0,tile,20260705_132815_000108.jpg,5,478,224,3000,0
stock_s0,tile,20260705_132815_000108.jpg,6,497,290,3000,0
stock_s0,tile,20260705_132815_000108.jpg,7,466,281,3000,0
stock_s0,tile,20260705_132815_000108.jpg,8,380,200,3000,0
stock_s0,tile,20260705_132815_000108.jpg,9,349,189,3000,0
stock_s0,tile,20260705_132815_000108.jpg,10,427,255,3000,0
stock_s0,tile,20260705_132815_000108.jpg,11,315,187,3000,0
stock_s0,tile,20260705_132815_000108.jpg,12,402,262,3000,0
stock_s0,tile,20260705_132815_000108.jpg,13,368,247,3000,0
stock_s0,tile,20260705_132815_000108.jpg,14,341,220,3000,0
stock_s0,tile,20260705_132815_000108.jpg,15,415,256,3000,0
stock_s0,tile,20260705_132815_000108.jpg,16,270,157,3000,0
stock_s0,tile,20260705_132815_000108.jpg,17,215,129,3000,0
stock_s0,tile,20260705_132815_000108.jpg,18,225,117,3000,0
stock_s0,tile,20260705_132815_000108.jpg,19,171,106,3000,0
stock_s0,tile,20260705_132815_000108.jpg,20,326,213,3000,0
stock_s0,tile,20260705_132815_000108.jpg,21,312,199,3000,0
stock_s0,tile,20260705_132815_000108.jpg,22,227,138,3000,0
stock_s0,tile,20260705_132815_000108.jpg,23,216,135,3000,0
stock_s0,tile,20260705_132815_000108.jpg,24,101,44,3000,0
stock_s0,tile,20260705_132815_000108.jpg,25,128,56,3000,0
stock_s0,tile,20260705_132815_000108.jpg,26,135,82,3000,0
stock_s0,tile,20260705_132815_000108.jpg,27,24,16,3000,0
stock_s0,tile,20260705_132815_000108.jpg,28,244,145,3000,0
stock_s0,tile,20260705_132815_000108.jpg,29,264,158,3000,0
stock_s0,tile,20260705_132815_000108.jpg,30,209,127,3000,0
stock_s0,tile,20260705_132815_000108.jpg,31,194,100,3000,0
stock_s0,tile_addfull,20260705_132815_000108.jpg,-1,1516,530,3000,0
stock_s0,tile,20260705_132815_000180.jpg,0,526,242,3000,0
stock_s0,tile,20260705_132815_000180.jpg,1,683,252,3000,0
stock_s0,tile,20260705_132815_000180.jpg,2,683,254,3000,0
stock_s0,tile,20260705_132815_000180.jpg,3,487,181,3000,0
stock_s0,tile,20260705_132815_000180.jpg,4,518,207,3000,0
stock_s0,tile,20260705_132815_000180.jpg,5,466,239,3000,0
stock_s0,tile,20260705_132815_000180.jpg,6,470,272,3000,0
stock_s0,tile,20260705_132815_000180.jpg,7,435,274,3000,0
stock_s0,tile,20260705_132815_000180.jpg,8,233,107,3000,0
stock_s0,tile,20260705_132815_000180.jpg,9,414,231,3000,0
stock_s0,tile,20260705_132815_000180.jpg,10,382,235,3000,0
stock_s0,tile,20260705_132815_000180.jpg,11,321,183,3000,0
stock_s0,tile,20260705_132815_000180.jpg,12,447,286,3000,0
stock_s0,tile,20260705_132815_000180.jpg,13,416,253,3000,0
stock_s0,tile,20260705_132815_000180.jpg,14,314,187,3000,0
stock_s0,tile,20260705_132815_000180.jpg,15,341,217,3000,0
stock_s0,tile,20260705_132815_000180.jpg,16,200,116,3000,0
stock_s0,tile,20260705_132815_000180.jpg,17,153,81,3000,0
stock_s0,tile,20260705_132815_000180.jpg,18,185,118,3000,0
stock_s0,tile,20260705_132815_000180.jpg,19,188,89,3000,0
stock_s0,tile,20260705_132815_000180.jpg,20,334,200,3000,0
stock_s0,tile,20260705_132815_000180.jpg,21,360,218,3000,0
stock_s0,tile,20260705_132815_000180.jpg,22,206,113,3000,0
stock_s0,tile,20260705_132815_000180.jpg,23,212,122,3000,0
stock_s0,tile,20260705_132815_000180.jpg,24,52,38,3000,0
stock_s0,tile,20260705_132815_000180.jpg,25,145,84,3000,0
stock_s0,tile,20260705_132815_000180.jpg,26,147,82,3000,0
stock_s0,tile,20260705_132815_000180.jpg,27,39,23,3000,0
stock_s0,tile,20260705_132815_000180.jpg,28,216,132,3000,0
stock_s0,tile,20260705_132815_000180.jpg,29,240,148,3000,0
stock_s0,tile,20260705_132815_000180.jpg,30,273,159,3000,0
stock_s0,tile,20260705_132815_000180.jpg,31,304,189,3000,0
stock_s0,tile_addfull,20260705_132815_000180.jpg,-1,1519,527,3000,0
stock_s0,tile,20260705_132815_000192.jpg,0,574,260,3000,0
stock_s0,tile,20260705_132815_000192.jpg,1,710,274,3000,0
stock_s0,tile,20260705_132815_000192.jpg,2,637,250,3000,0
stock_s0,tile,20260705_132815_000192.jpg,3,500,175,3000,0
stock_s0,tile,20260705_132815_000192.jpg,4,559,226,3000,0
stock_s0,tile,20260705_132815_000192.jpg,5,428,212,3000,0
stock_s0,tile,20260705_132815_000192.jpg,6,453,273,3000,0
stock_s0,tile,20260705_132815_000192.jpg,7,435,276,3000,0
stock_s0,tile,20260705_132815_000192.jpg,8,254,137,3000,0
stock_s0,tile,20260705_132815_000192.jpg,9,421,245,3000,0
stock_s0,tile,20260705_132815_000192.jpg,10,397,239,3000,0
stock_s0,tile,20260705_132815_000192.jpg,11,339,190,3000,0
stock_s0,tile,20260705_132815_000192.jpg,12,429,263,3000,0
stock_s0,tile,20260705_132815_000192.jpg,13,343,201,3000,0
stock_s0,tile,20260705_132815_000192.jpg,14,285,173,3000,0
stock_s0,tile,20260705_132815_000192.jpg,15,325,209,3000,0
stock_s0,tile,20260705_132815_000192.jpg,16,164,91,3000,0
stock_s0,tile,20260705_132815_000192.jpg,17,146,77,3000,0
stock_s0,tile,20260705_132815_000192.jpg,18,213,139,3000,0
stock_s0,tile,20260705_132815_000192.jpg,19,139,81,3000,0
stock_s0,tile,20260705_132815_000192.jpg,20,350,200,3000,0
stock_s0,tile,20260705_132815_000192.jpg,21,325,195,3000,0
stock_s0,tile,20260705_132815_000192.jpg,22,210,109,3000,0
stock_s0,tile,20260705_132815_000192.jpg,23,203,105,3000,0
stock_s0,tile,20260705_132815_000192.jpg,24,45,25,3000,0
stock_s0,tile,20260705_132815_000192.jpg,25,148,85,3000,0
stock_s0,tile,20260705_132815_000192.jpg,26,201,104,3000,0
stock_s0,tile,20260705_132815_000192.jpg,27,40,18,3000,0
stock_s0,tile,20260705_132815_000192.jpg,28,202,126,3000,0
stock_s0,tile,20260705_132815_000192.jpg,29,255,151,3000,0
stock_s0,tile,20260705_132815_000192.jpg,30,257,165,3000,0
stock_s0,tile,20260705_132815_000192.jpg,31,256,163,3000,0
stock_s0,tile_addfull,20260705_132815_000192.jpg,-1,1494,531,3000,0
stock_s0,tile,20260705_132815_000276.jpg,0,481,241,3000,0
stock_s0,tile,20260705_132815_000276.jpg,1,672,272,3000,0
stock_s0,tile,20260705_132815_000276.jpg,2,598,253,3000,0
stock_s0,tile,20260705_132815_000276.jpg,3,446,230,3000,0
stock_s0,tile,20260705_132815_000276.jpg,4,558,293,3000,0
stock_s0,tile,20260705_132815_000276.jpg,5,507,277,3000,0
stock_s0,tile,20260705_132815_000276.jpg,6,408,247,3000,0
stock_s0,tile,20260705_132815_000276.jpg,7,441,279,3000,0
stock_s0,tile,20260705_132815_000276.jpg,8,320,174,3000,0
stock_s0,tile,20260705_132815_000276.jpg,9,365,196,3000,0
stock_s0,tile,20260705_132815_000276.jpg,10,345,186,3000,0
stock_s0,tile,20260705_132815_000276.jpg,11,261,165,3000,0
stock_s0,tile,20260705_132815_000276.jpg,12,350,243,3000,0
stock_s0,tile,20260705_132815_000276.jpg,13,387,248,3000,0
stock_s0,tile,20260705_132815_000276.jpg,14,297,175,3000,0
stock_s0,tile,20260705_132815_000276.jpg,15,316,176,3000,0
stock_s0,tile,20260705_132815_000276.jpg,16,174,87,3000,0
stock_s0,tile,20260705_132815_000276.jpg,17,171,80,3000,0
stock_s0,tile,20260705_132815_000276.jpg,18,189,118,3000,0
stock_s0,tile,20260705_132815_000276.jpg,19,129,78,3000,0
stock_s0,tile,20260705_132815_000276.jpg,20,314,209,3000,0
stock_s0,tile,20260705_132815_000276.jpg,21,298,152,3000,0
stock_s0,tile,20260705_132815_000276.jpg,22,276,170,3000,0
stock_s0,tile,20260705_132815_000276.jpg,23,261,148,3000,0
stock_s0,tile,20260705_132815_000276.jpg,24,33,13,3000,0
stock_s0,tile,20260705_132815_000276.jpg,25,122,66,3000,0
stock_s0,tile,20260705_132815_000276.jpg,26,121,89,3000,0
stock_s0,tile,20260705_132815_000276.jpg,27,30,8,3000,0
stock_s0,tile,20260705_132815_000276.jpg,28,202,111,3000,0
stock_s0,tile,20260705_132815_000276.jpg,29,294,169,3000,0
stock_s0,tile,20260705_132815_000276.jpg,30,264,143,3000,0
stock_s0,tile,20260705_132815_000276.jpg,31,265,137,3000,0
stock_s0,tile_addfull,20260705_132815_000276.jpg,-1,1452,492,3000,0
stock_s0,tile,20260705_132815_000312.jpg,0,583,250,3000,0
stock_s0,tile,20260705_132815_000312.jpg,1,643,240,3000,0
stock_s0,tile,20260705_132815_000312.jpg,2,691,261,3000,0
stock_s0,tile,20260705_132815_000312.jpg,3,497,156,3000,0
stock_s0,tile,20260705_132815_000312.jpg,4,513,187,3000,0
stock_s0,tile,20260705_132815_000312.jpg,5,518,262,3000,0
stock_s0,tile,20260705_132815_000312.jpg,6,401,224,3000,0
stock_s0,tile,20260705_132815_000312.jpg,7,367,202,3000,0
stock_s0,tile,20260705_132815_000312.jpg,8,313,165,3000,0
stock_s0,tile,20260705_132815_000312.jpg,9,449,230,3000,0
stock_s0,tile,20260705_132815_000312.jpg,10,426,259,3000,0
stock_s0,tile,20260705_132815_000312.jpg,11,307,185,3000,0
stock_s0,tile,20260705_132815_000312.jpg,12,399,234,3000,0
stock_s0,tile,20260705_132815_000312.jpg,13,392,242,3000,0
stock_s0,tile,20260705_132815_000312.jpg,14,318,200,3000,0
stock_s0,tile,20260705_132815_000312.jpg,15,359,221,3000,0
stock_s0,tile,20260705_132815_000312.jpg,16,291,151,3000,0
stock_s0,tile,20260705_132815_000312.jpg,17,277,132,3000,0
stock_s0,tile,20260705_132815_000312.jpg,18,340,197,3000,0
stock_s0,tile,20260705_132815_000312.jpg,19,159,99,3000,0
stock_s0,tile,20260705_132815_000312.jpg,20,350,235,3000,0
stock_s0,tile,20260705_132815_000312.jpg,21,374,221,3000,0
stock_s0,tile,20260705_132815_000312.jpg,22,240,139,3000,0
stock_s0,tile,20260705_132815_000312.jpg,23,201,94,3000,0
stock_s0,tile,20260705_132815_000312.jpg,24,91,48,3000,0
stock_s0,tile,20260705_132815_000312.jpg,25,171,93,3000,0
stock_s0,tile,20260705_132815_000312.jpg,26,161,101,3000,0
stock_s0,tile,20260705_132815_000312.jpg,27,106,65,3000,0
stock_s0,tile,20260705_132815_000312.jpg,28,302,187,3000,0
stock_s0,tile,20260705_132815_000312.jpg,29,293,157,3000,0
stock_s0,tile,20260705_132815_000312.jpg,30,306,192,3000,0
stock_s0,tile,20260705_132815_000312.jpg,31,308,183,3000,0
stock_s0,tile_addfull,20260705_132815_000312.jpg,-1,1462,487,3000,0
stock_s0,tile,20260705_132815_000336.jpg,0,557,271,3000,0
stock_s0,tile,20260705_132815_000336.jpg,1,580,239,3000,0
stock_s0,tile,20260705_132815_000336.jpg,2,622,241,3000,0
stock_s0,tile,20260705_132815_000336.jpg,3,503,161,3000,0
stock_s0,tile,20260705_132815_000336.jpg,4,518,199,3000,0
stock_s0,tile,20260705_132815_000336.jpg,5,484,269,3000,0
stock_s0,tile,20260705_132815_000336.jpg,6,356,185,3000,0
stock_s0,tile,20260705_132815_000336.jpg,7,371,201,3000,0
stock_s0,tile,20260705_132815_000336.jpg,8,312,175,3000,0
stock_s0,tile,20260705_132815_000336.jpg,9,432,245,3000,0
stock_s0,tile,20260705_132815_000336.jpg,10,442,280,3000,0
stock_s0,tile,20260705_132815_000336.jpg,11,326,173,3000,0
stock_s0,tile,20260705_132815_000336.jpg,12,415,248,3000,0
stock_s0,tile,20260705_132815_000336.jpg,13,433,281,3000,0
stock_s0,tile,20260705_132815_000336.jpg,14,359,226,3000,0
stock_s0,tile,20260705_132815_000336.jpg,15,384,250,3000,0
stock_s0,tile,20260705_132815_000336.jpg,16,287,163,3000,0
stock_s0,tile,20260705_132815_000336.jpg,17,240,119,3000,0
stock_s0,tile,20260705_132815_000336.jpg,18,296,166,3000,0
stock_s0,tile,20260705_132815_000336.jpg,19,175,101,3000,0
stock_s0,tile,20260705_132815_000336.jpg,20,312,215,3000,0
stock_s0,tile,20260705_132815_000336.jpg,21,301,175,3000,0
stock_s0,tile,20260705_132815_000336.jpg,22,283,169,3000,0
stock_s0,tile,20260705_132815_000336.jpg,23,204,125,3000,0
stock_s0,tile,20260705_132815_000336.jpg,24,133,75,3000,0
stock_s0,tile,20260705_132815_000336.jpg,25,172,90,3000,0
stock_s0,tile,20260705_132815_000336.jpg,26,199,120,3000,0
stock_s0,tile,20260705_132815_000336.jpg,27,75,38,3000,0
stock_s0,tile,20260705_132815_000336.jpg,28,264,176,3000,0
stock_s0,tile,20260705_132815_000336.jpg,29,259,156,3000,0
stock_s0,tile,20260705_132815_000336.jpg,30,319,169,3000,0
stock_s0,tile,20260705_132815_000336.jpg,31,314,167,3000,0
stock_s0,tile_addfull,20260705_132815_000336.jpg,-1,1517,505,3000,0
stock_s0,tile,20260705_132815_000408.jpg,0,524,259,3000,0
stock_s0,tile,20260705_132815_000408.jpg,1,624,258,3000,0
stock_s0,tile,20260705_132815_000408.jpg,2,614,249,3000,0
stock_s0,tile,20260705_132815_000408.jpg,3,467,194,3000,0
stock_s0,tile,20260705_132815_000408.jpg,4,544,221,3000,0
stock_s0,tile,20260705_132815_000408.jpg,5,483,216,3000,0
stock_s0,tile,20260705_132815_000408.jpg,6,415,250,3000,0
stock_s0,tile,20260705_132815_000408.jpg,7,415,248,3000,0
stock_s0,tile,20260705_132815_000408.jpg,8,358,221,3000,0
stock_s0,tile,20260705_132815_000408.jpg,9,349,189,3000,0
stock_s0,tile,20260705_132815_000408.jpg,10,337,199,3000,0
stock_s0,tile,20260705_132815_000408.jpg,11,250,163,3000,0
stock_s0,tile,20260705_132815_000408.jpg,12,297,185,3000,0
stock_s0,tile,20260705_132815_000408.jpg,13,356,240,3000,0
stock_s0,tile,20260705_132815_000408.jpg,14,280,165,3000,0
stock_s0,tile,20260705_132815_000408.jpg,15,323,198,3000,0
stock_s0,tile,20260705_132815_000408.jpg,16,173,80,3000,0
stock_s0,tile,20260705_132815_000408.jpg,17,238,125,3000,0
stock_s0,tile,20260705_132815_000408.jpg,18,198,90,3000,0
stock_s0,tile,20260705_132815_000408.jpg,19,204,129,3000,0
stock_s0,tile,20260705_132815_000408.jpg,20,232,142,3000,0
stock_s0,tile,20260705_132815_000408.jpg,21,257,157,3000,0
stock_s0,tile,20260705_132815_000408.jpg,22,274,161,3000,0
stock_s0,tile,20260705_132815_000408.jpg,23,235,137,3000,0
stock_s0,tile,20260705_132815_000408.jpg,24,73,33,3000,0
stock_s0,tile,20260705_132815_000408.jpg,25,218,145,3000,0
stock_s0,tile,20260705_132815_000408.jpg,26,62,32,3000,0
stock_s0,tile,20260705_132815_000408.jpg,27,88,49,3000,0
stock_s0,tile,20260705_132815_000408.jpg,28,267,158,3000,0
stock_s0,tile,20260705_132815_000408.jpg,29,182,111,3000,0
stock_s0,tile,20260705_132815_000408.jpg,30,250,151,3000,0
stock_s0,tile,20260705_132815_000408.jpg,31,267,154,3000,0
stock_s0,tile_addfull,20260705_132815_000408.jpg,-1,1635,513,3000,0
stock_s0,tile,20260705_132815_000432.jpg,0,562,267,3000,0
stock_s0,tile,20260705_132815_000432.jpg,1,652,250,3000,0
stock_s0,tile,20260705_132815_000432.jpg,2,664,252,3000,0
stock_s0,tile,20260705_132815_000432.jpg,3,479,202,3000,0
stock_s0,tile,20260705_132815_000432.jpg,4,537,229,3000,0
stock_s0,tile,20260705_132815_000432.jpg,5,513,238,3000,0
stock_s0,tile,20260705_132815_000432.jpg,6,383,200,3000,0
stock_s0,tile,20260705_132815_000432.jpg,7,397,225,3000,0
stock_s0,tile,20260705_132815_000432.jpg,8,407,220,3000,0
stock_s0,tile,20260705_132815_000432.jpg,9,397,205,3000,0
stock_s0,tile,20260705_132815_000432.jpg,10,381,223,3000,0
stock_s0,tile,20260705_132815_000432.jpg,11,246,167,3000,0
stock_s0,tile,20260705_132815_000432.jpg,12,340,220,3000,0
stock_s0,tile,20260705_132815_000432.jpg,13,426,285,3000,0
stock_s0,tile,20260705_132815_000432.jpg,14,305,196,3000,0
stock_s0,tile,20260705_132815_000432.jpg,15,354,209,3000,0
stock_s0,tile,20260705_132815_000432.jpg,16,169,87,3000,0
stock_s0,tile,20260705_132815_000432.jpg,17,240,124,3000,0
stock_s0,tile,20260705_132815_000432.jpg,18,190,94,3000,0
stock_s0,tile,20260705_132815_000432.jpg,19,189,119,3000,0
stock_s0,tile,20260705_132815_000432.jpg,20,202,151,3000,0
stock_s0,tile,20260705_132815_000432.jpg,21,214,108,3000,0
stock_s0,tile,20260705_132815_000432.jpg,22,244,149,3000,0
stock_s0,tile,20260705_132815_000432.jpg,23,224,133,3000,0
stock_s0,tile,20260705_132815_000432.jpg,24,37,23,3000,0
stock_s0,tile,20260705_132815_000432.jpg,25,216,132,3000,0
stock_s0,tile,20260705_132815_000432.jpg,26,58,29,3000,0
stock_s0,tile,20260705_132815_000432.jpg,27,79,44,3000,0
stock_s0,tile,20260705_132815_000432.jpg,28,194,118,3000,0
stock_s0,tile,20260705_132815_000432.jpg,29,164,96,3000,0
stock_s0,tile,20260705_132815_000432.jpg,30,211,122,3000,0
stock_s0,tile,20260705_132815_000432.jpg,31,197,104,3000,0
stock_s0,tile_addfull,20260705_132815_000432.jpg,-1,1586,544,3000,0
stock_s0,tile,20260705_132815_000492.jpg,0,526,248,3000,0
stock_s0,tile,20260705_132815_000492.jpg,1,639,236,3000,0
stock_s0,tile,20260705_132815_000492.jpg,2,666,245,3000,0
stock_s0,tile,20260705_132815_000492.jpg,3,486,203,3000,0
stock_s0,tile,20260705_132815_000492.jpg,4,544,228,3000,0
stock_s0,tile,20260705_132815_000492.jpg,5,541,252,3000,0
stock_s0,tile,20260705_132815_000492.jpg,6,399,224,3000,0
stock_s0,tile,20260705_132815_000492.jpg,7,401,239,3000,0
stock_s0,tile,20260705_132815_000492.jpg,8,303,172,3000,0
stock_s0,tile,20260705_132815_000492.jpg,9,383,211,3000,0
stock_s0,tile,20260705_132815_000492.jpg,10,340,194,3000,0
stock_s0,tile,20260705_132815_000492.jpg,11,259,178,3000,0
stock_s0,tile,20260705_132815_000492.jpg,12,330,231,3000,0
stock_s0,tile,20260705_132815_000492.jpg,13,374,225,3000,0
stock_s0,tile,20260705_132815_000492.jpg,14,312,198,3000,0
stock_s0,tile,20260705_132815_000492.jpg,15,312,204,3000,0
stock_s0,tile,20260705_132815_000492.jpg,16,315,193,3000,0
stock_s0,tile,20260705_132815_000492.jpg,17,179,83,3000,0
stock_s0,tile,20260705_132815_000492.jpg,18,226,129,3000,0
stock_s0,tile,20260705_132815_000492.jpg,19,121,61,3000,0
stock_s0,tile,20260705_132815_000492.jpg,20,179,118,3000,0
stock_s0,tile,20260705_132815_000492.jpg,21,203,126,3000,0
stock_s0,tile,20260705_132815_000492.jpg,22,317,191,3000,0
stock_s0,tile,20260705_132815_000492.jpg,23,245,155,3000,0
stock_s0,tile,20260705_132815_000492.jpg,24,137,78,3000,0
stock_s0,tile,20260705_132815_000492.jpg,25,221,117,3000,0
stock_s0,tile,20260705_132815_000492.jpg,26,88,48,3000,0
stock_s0,tile,20260705_132815_000492.jpg,27,46,20,3000,0
stock_s0,tile,20260705_132815_000492.jpg,28,185,125,3000,0
stock_s0,tile,20260705_132815_000492.jpg,29,29,12,3000,0
stock_s0,tile,20260705_132815_000492.jpg,30,110,65,3000,0
stock_s0,tile,20260705_132815_000492.jpg,31,143,81,3000,0
stock_s0,tile_addfull,20260705_132815_000492.jpg,-1,1515,520,3000,0
stock_s0,tile,20260705_132815_000564.jpg,0,581,238,3000,0
stock_s0,tile,20260705_132815_000564.jpg,1,727,268,3000,0
stock_s0,tile,20260705_132815_000564.jpg,2,588,222,3000,0
stock_s0,tile,20260705_132815_000564.jpg,3,429,167,3000,0
stock_s0,tile,20260705_132815_000564.jpg,4,431,186,3000,0
stock_s0,tile,20260705_132815_000564.jpg,5,441,249,3000,0
stock_s0,tile,20260705_132815_000564.jpg,6,353,169,3000,0
stock_s0,tile,20260705_132815_000564.jpg,7,342,162,3000,0
stock_s0,tile,20260705_132815_000564.jpg,8,416,240,3000,0
stock_s0,tile,20260705_132815_000564.jpg,9,466,267,3000,0
stock_s0,tile,20260705_132815_000564.jpg,10,344,203,3000,0
stock_s0,tile,20260705_132815_000564.jpg,11,351,177,3000,0
stock_s0,tile,20260705_132815_000564.jpg,12,420,261,3000,0
stock_s0,tile,20260705_132815_000564.jpg,13,495,304,3000,0
stock_s0,tile,20260705_132815_000564.jpg,14,423,248,3000,0
stock_s0,tile,20260705_132815_000564.jpg,15,395,255,3000,0
stock_s0,tile,20260705_132815_000564.jpg,16,214,116,3000,0
stock_s0,tile,20260705_132815_000564.jpg,17,292,150,3000,0
stock_s0,tile,20260705_132815_000564.jpg,18,201,116,3000,0
stock_s0,tile,20260705_132815_000564.jpg,19,122,86,3000,0
stock_s0,tile,20260705_132815_000564.jpg,20,180,125,3000,0
stock_s0,tile,20260705_132815_000564.jpg,21,198,110,3000,0
stock_s0,tile,20260705_132815_000564.jpg,22,326,173,3000,0
stock_s0,tile,20260705_132815_000564.jpg,23,288,174,3000,0
stock_s0,tile,20260705_132815_000564.jpg,24,72,32,3000,0
stock_s0,tile,20260705_132815_000564.jpg,25,191,78,3000,0
stock_s0,tile,20260705_132815_000564.jpg,26,167,95,3000,0
stock_s0,tile,20260705_132815_000564.jpg,27,39,22,3000,0
stock_s0,tile,20260705_132815_000564.jpg,28,142,75,3000,0
stock_s0,tile,20260705_132815_000564.jpg,29,64,34,3000,0
stock_s0,tile,20260705_132815_000564.jpg,30,231,140,3000,0
stock_s0,tile,20260705_132815_000564.jpg,31,268,166,3000,0
stock_s0,tile_addfull,20260705_132815_000564.jpg,-1,1571,542,3000,0
stock_s0,tile,20260705_132815_000576.jpg,0,721,333,3000,0
stock_s0,tile,20260705_132815_000576.jpg,1,718,258,3000,0
stock_s0,tile,20260705_132815_000576.jpg,2,787,310,3000,0
stock_s0,tile,20260705_132815_000576.jpg,3,561,151,3000,0
stock_s0,tile,20260705_132815_000576.jpg,4,524,165,3000,0
stock_s0,tile,20260705_132815_000576.jpg,5,514,234,3000,0
stock_s0,tile,20260705_132815_000576.jpg,6,427,202,3000,0
stock_s0,tile,20260705_132815_000576.jpg,7,439,212,3000,0
stock_s0,tile,20260705_132815_000576.jpg,8,624,262,3000,0
stock_s0,tile,20260705_132815_000576.jpg,9,777,341,3000,0
stock_s0,tile,20260705_132815_000576.jpg,10,591,315,3000,0
