seed,arm,frame,tile_idx,n_all_classes,n_plant,max_det,hit_cap
stock_s0,tile,20260705_132815_000108.jpg,10,427,255,6000,0
stock_s0,tile,20260705_132815_000108.jpg,11,315,187,6000,0
stock_s0,tile,20260705_132815_000108.jpg,12,402,262,6000,0
stock_s0,tile,20260705_132815_000108.jpg,13,368,247,6000,0
stock_s0,tile,20260705_132815_000108.jpg,14,341,220,6000,0
stock_s0,tile,20260705_132815_000108.jpg,15,415,256,6000,0
stock_s0,tile,20260705_132815_000108.jpg,16,270,157,6000,0
stock_s0,tile,20260705_132815_000108.jpg,17,215,129,6000,0
stock_s0,tile,20260705_132815_000108.jpg,18,225,117,6000,0
stock_s0,tile,20260705_132815_000108.jpg,19,171,106,6000,0
stock_s0,tile,20260705_132815_000108.jpg,20,326,213,6000,0
stock_s0,tile,20260705_132815_000108.jpg,21,312,199,6000,0
stock_s0,tile,20260705_132815_000108.jpg,22,227,138,6000,0
stock_s0,tile,20260705_132815_000108.jpg,23,216,135,6000,0
stock_s0,tile,20260705_132815_000108.jpg,24,101,44,6000,0
stock_s0,tile,20260705_132815_000108.jpg,25,128,56,6000,0
stock_s0,tile,20260705_132815_000108.jpg,26,135,82,6000,0
stock_s0,tile,20260705_132815_000108.jpg,27,24,16,6000,0
stock_s0,tile,20260705_132815_000108.jpg,28,244,145,6000,0
stock_s0,tile,20260705_132815_000108.jpg,29,264,158,6000,0
stock_s0,tile,20260705_132815_000108.jpg,30,209,127,6000,0
stock_s0,tile,20260705_132815_000108.jpg,31,194,100,6000,0
stock_s0,tile_addfull,20260705_132815_000108.jpg,-1,1516,530,6000,0
stock_s0,tile,20260705_132815_000180.jpg,0,526,242,6000,0
stock_s0,tile,20260705_132815_000180.jpg,1,683,252,6000,0
stock_s0,tile,20260705_132815_000180.jpg,2,683,254,6000,0
stock_s0,tile,20260705_132815_000180.jpg,3,487,181,6000,0
stock_s0,tile,20260705_132815_000180.jpg,4,518,207,6000,0
stock_s0,tile,20260705_132815_000180.jpg,5,466,239,6000,0
stock_s0,tile,20260705_132815_000180.jpg,6,470,272,6000,0
stock_s0,tile,20260705_132815_000180.jpg,7,435,274,6000,0
stock_s0,tile,20260705_132815_000180.jpg,8,233,107,6000,0
stock_s0,tile,20260705_132815_000180.jpg,9,414,231,6000,0
stock_s0,tile,20260705_132815_000180.jpg,10,382,235,6000,0
stock_s0,tile,20260705_132815_000180.jpg,11,321,183,6000,0
stock_s0,tile,20260705_132815_000180.jpg,12,447,286,6000,0
stock_s0,tile,20260705_132815_000180.jpg,13,416,253,6000,0
stock_s0,tile,20260705_132815_000180.jpg,14,314,187,6000,0
stock_s0,tile,20260705_132815_000180.jpg,15,341,217,6000,0
stock_s0,tile,20260705_132815_000180.jpg,16,200,116,6000,0
stock_s0,tile,20260705_132815_000180.jpg,17,153,81,6000,0
stock_s0,tile,20260705_132815_000180.jpg,18,185,118,6000,0
stock_s0,tile,20260705_132815_000180.jpg,19,188,89,6000,0
stock_s0,tile,20260705_132815_000180.jpg,20,334,200,6000,0
stock_s0,tile,20260705_132815_000180.jpg,21,360,218,6000,0
stock_s0,tile,20260705_132815_000180.jpg,22,206,113,6000,0
stock_s0,tile,20260705_132815_000180.jpg,23,212,122,6000,0
stock_s0,tile,20260705_132815_000180.jpg,24,52,38,6000,0
stock_s0,tile,20260705_132815_000180.jpg,25,145,84,6000,0
stock_s0,tile,20260705_132815_000180.jpg,26,147,82,6000,0
stock_s0,tile,20260705_132815_000180.jpg,27,39,23,6000,0
stock_s0,tile,20260705_132815_000180.jpg,28,216,132,6000,0
stock_s0,tile,20260705_132815_000180.jpg,29,240,148,6000,0
stock_s0,tile,20260705_132815_000180.jpg,30,273,159,6000,0
stock_s0,tile,20260705_132815_000180.jpg,31,304,189,6000,0
stock_s0,tile_addfull,20260705_132815_000180.jpg,-1,1519,527,6000,0
stock_s0,tile,20260705_132815_000192.jpg,0,574,260,6000,0
stock_s0,tile,20260705_132815_000192.jpg,1,710,274,6000,0
stock_s0,tile,20260705_132815_000192.jpg,2,637,250,6000,0
stock_s0,tile,20260705_132815_000192.jpg,3,500,175,6000,0
stock_s0,tile,20260705_132815_000192.jpg,4,559,226,6000,0
stock_s0,tile,20260705_132815_000192.jpg,5,428,212,6000,0
stock_s0,tile,20260705_132815_000192.jpg,6,453,273,6000,0
stock_s0,tile,20260705_132815_000192.jpg,7,435,276,6000,0
stock_s0,tile,20260705_132815_000192.jpg,8,254,137,6000,0
stock_s0,tile,20260705_132815_000192.jpg,9,421,245,6000,0
stock_s0,tile,20260705_132815_000192.jpg,10,397,239,6000,0
stock_s0,tile,20260705_132815_000192.jpg,11,339,190,6000,0
stock_s0,tile,20260705_132815_000192.jpg,12,429,263,6000,0
stock_s0,tile,20260705_132815_000192.jpg,13,343,201,6000,0
stock_s0,tile,20260705_132815_000192.jpg,14,285,173,6000,0
stock_s0,tile,20260705_132815_000192.jpg,15,325,209,6000,0
stock_s0,tile,20260705_132815_000192.jpg,16,164,91,6000,0
stock_s0,tile,20260705_132815_000192.jpg,17,146,77,6000,0
stock_s0,tile,20260705_132815_000192.jpg,18,213,139,6000,0
stock_s0,tile,20260705_132815_000192.jpg,19,139,81,6000,0
stock_s0,tile,20260705_132815_000192.jpg,20,350,200,6000,0
stock_s0,tile,20260705_132815_000192.jpg,21,325,195,6000,0
stock_s0,tile,20260705_132815_000192.jpg,22,210,109,6000,0
stock_s0,tile,20260705_132815_000192.jpg,23,203,105,6000,0
stock_s0,tile,20260705_132815_000192.jpg,24,45,25,6000,0
stock_s0,tile,20260705_132815_000192.jpg,25,148,85,6000,0
stock_s0,tile,20260705_132815_000192.jpg,26,201,104,6000,0
stock_s0,tile,20260705_132815_000192.jpg,27,40,18,6000,0
stock_s0,tile,20260705_132815_000192.jpg,28,202,126,6000,0
stock_s0,tile,20260705_132815_000192.jpg,29,255,151,6000,0
stock_s0,tile,20260705_132815_000192.jpg,30,257,165,6000,0
stock_s0,tile,20260705_132815_000192.jpg,31,256,163,6000,0
stock_s0,tile_addfull,20260705_132815_000192.jpg,-1,1494,531,6000,0
stock_s0,tile,20260705_132815_000276.jpg,0,481,241,6000,0
stock_s0,tile,20260705_132815_000276.jpg,1,672,272,6000,0
stock_s0,tile,20260705_132815_000276.jpg,2,598,253,6000,0
stock_s0,tile,20260705_132815_000276.jpg,3,446,230,6000,0
stock_s0,tile,20260705_132815_000276.jpg,4,558,293,6000,0
stock_s0,tile,20260705_132815_000276.jpg,5,507,277,6000,0
stock_s0,tile,20260705_132815_000276.jpg,6,408,247,6000,0
stock_s0,tile,20260705_132815_000276.jpg,7,441,279,6000,0
stock_s0,tile,20260705_132815_000276.jpg,8,320,174,6000,0
stock_s0,tile,20260705_132815_000276.jpg,9,365,196,6000,0
stock_s0,tile,20260705_132815_000276.jpg,10,345,186,6000,0
stock_s0,tile,20260705_132815_000276.jpg,11,261,165,6000,0
stock_s0,tile,20260705_132815_000276.jpg,12,350,243,6000,0
stock_s0,tile,20260705_132815_000276.jpg,13,387,248,6000,0
stock_s0,tile,20260705_132815_000276.jpg,14,297,175,6000,0
stock_s0,tile,20260705_132815_000276.jpg,15,316,176,6000,0
stock_s0,tile,20260705_132815_000276.jpg,16,174,87,6000,0
stock_s0,tile,20260705_132815_000276.jpg,17,171,80,6000,0
stock_s0,tile,20260705_132815_000276.jpg,18,189,118,6000,0
stock_s0,tile,20260705_132815_000276.jpg,19,129,78,6000,0
stock_s0,tile,20260705_132815_000276.jpg,20,314,209,6000,0
stock_s0,tile,20260705_132815_000276.jpg,21,298,152,6000,0
stock_s0,tile,20260705_132815_000276.jpg,22,276,170,6000,0
stock_s0,tile,20260705_132815_000276.jpg,23,261,148,6000,0
stock_s0,tile,20260705_132815_000276.jpg,24,33,13,6000,0
stock_s0,tile,20260705_132815_000276.jpg,25,122,66,6000,0
stock_s0,tile,20260705_132815_000276.jpg,26,121,89,6000,0
stock_s0,tile,20260705_132815_000276.jpg,27,30,8,6000,0
stock_s0,tile,20260705_132815_000276.jpg,28,202,111,6000,0
stock_s0,tile,20260705_132815_000276.jpg,29,294,169,6000,0
stock_s0,tile,20260705_132815_000276.jpg,30,264,143,6000,0
stock_s0,tile,20260705_132815_000276.jpg,31,265,137,6000,0
stock_s0,tile_addfull,20260705_132815_000276.jpg,-1,1452,492,6000,0
stock_s0,tile,20260705_132815_000312.jpg,0,583,250,6000,0
stock_s0,tile,20260705_132815_000312.jpg,1,643,240,6000,0
stock_s0,tile,20260705_132815_000312.jpg,2,691,261,6000,0
stock_s0,tile,20260705_132815_000312.jpg,3,497,156,6000,0
stock_s0,tile,20260705_132815_000312.jpg,4,513,187,6000,0
stock_s0,tile,20260705_132815_000312.jpg,5,518,262,6000,0
stock_s0,tile,20260705_132815_000312.jpg,6,401,224,6000,0
stock_s0,tile,20260705_132815_000312.jpg,7,367,202,6000,0
stock_s0,tile,20260705_132815_000312.jpg,8,313,165,6000,0
stock_s0,tile,20260705_132815_000312.jpg,9,449,230,6000,0
stock_s0,tile,20260705_132815_000312.jpg,10,426,259,6000,0
stock_s0,tile,20260705_132815_000312.jpg,11,307,185,6000,0
stock_s0,tile,20260705_132815_000312.jpg,12,399,234,6000,0
stock_s0,tile,20260705_132815_000312.jpg,13,392,242,6000,0
stock_s0,tile,20260705_132815_000312.jpg,14,318,200,6000,0
stock_s0,tile,20260705_132815_000312.jpg,15,359,221,6000,0
stock_s0,tile,20260705_132815_000312.jpg,16,291,151,6000,0
stock_s0,tile,20260705_132815_000312.jpg,17,277,132,6000,0
stock_s0,tile,20260705_132815_000312.jpg,18,340,197,6000,0
stock_s0,tile,20260705_132815_000312.jpg,19,159,99,6000,0
stock_s0,tile,20260705_132815_000312.jpg,20,350,235,6000,0
stock_s0,tile,20260705_132815_000312.jpg,21,374,221,6000,0
stock_s0,tile,20260705_132815_000312.jpg,22,240,139,6000,0
stock_s0,tile,20260705_132815_000312.jpg,23,201,94,6000,0
stock_s0,tile,20260705_132815_000312.jpg,24,91,48,6000,0
stock_s0,tile,20260705_132815_000312.jpg,25,171,93,6000,0
stock_s0,tile,20260705_132815_000312.jpg,26,161,101,6000,0
stock_s0,tile,20260705_132815_000312.jpg,27,106,65,6000,0
stock_s0,tile,20260705_132815_000312.jpg,28,302,187,6000,0
stock_s0,tile,20260705_132815_000312.jpg,29,293,157,6000,0
stock_s0,tile,20260705_132815_000312.jpg,30,306,192,6000,0
stock_s0,tile,20260705_132815_000312.jpg,31,308,183,6000,0
stock_s0,tile_addfull,20260705_132815_000312.jpg,-1,1462,487,6000,0
stock_s0,tile,20260705_132815_000336.jpg,0,557,271,6000,0
stock_s0,tile,20260705_132815_000336.jpg,1,580,239,6000,0
stock_s0,tile,20260705_132815_000336.jpg,2,622,241,6000,0
stock_s0,tile,20260705_132815_000336.jpg,3,503,161,6000,0
stock_s0,tile,20260705_132815_000336.jpg,4,518,199,6000,0
stock_s0,tile,20260705_132815_000336.jpg,5,484,269,6000,0
stock_s0,tile,20260705_132815_000336.jpg,6,356,185,6000,0
stock_s0,tile,20260705_132815_000336.jpg,7,371,201,6000,0
stock_s0,tile,20260705_132815_000336.jpg,8,312,175,6000,0
stock_s0,tile,20260705_132815_000336.jpg,9,432,245,6000,0
stock_s0,tile,20260705_132815_000336.jpg,10,442,280,6000,0
stock_s0,tile,20260705_132815_000336.jpg,11,326,173,6000,0
stock_s0,tile,20260705_132815_000336.jpg,12,415,248,6000,0
stock_s0,tile,20260705_132815_000336.jpg,13,433,281,6000,0
stock_s0,tile,20260705_132815_000336.jpg,14,359,226,6000,0
stock_s0,tile,20260705_132815_000336.jpg,15,384,250,6000,0
stock_s0,tile,20260705_132815_000336.jpg,16,287,163,6000,0
stock_s0,tile,20260705_132815_000336.jpg,17,240,119,6000,0
stock_s0,tile,20260705_132815_000336.jpg,18,296,166,6000,0
stock_s0,tile,20260705_132815_000336.jpg,19,175,101,6000,0
stock_s0,tile,20260705_132815_000336.jpg,20,312,215,6000,0
stock_s0,tile,20260705_132815_000336.jpg,21,301,175,6000,0
stock_s0,tile,20260705_132815_000336.jpg,22,283,169,6000,0
stock_s0,tile,20260705_132815_000336.jpg,23,204,125,6000,0
stock_s0,tile,20260705_132815_000336.jpg,24,133,75,6000,0
stock_s0,tile,20260705_132815_000336.jpg,25,172,90,6000,0
stock_s0,tile,20260705_132815_000336.jpg,26,199,120,6000,0
stock_s0,tile,20260705_132815_000336.jpg,27,75,38,6000,0
stock_s0,tile,20260705_132815_000336.jpg,28,264,176,6000,0
stock_s0,tile,20260705_132815_000336.jpg,29,259,156,6000,0
stock_s0,tile,20260705_132815_000336.jpg,30,319,169,6000,0
stock_s0,tile,20260705_132815_000336.jpg,31,314,167,6000,0
stock_s0,tile_addfull,20260705_132815_000336.jpg,-1,1517,505,6000,0
stock_s0,tile,20260705_132815_000408.jpg,0,524,259,6000,0
stock_s0,tile,20260705_132815_000408.jpg,1,624,258,6000,0
stock_s0,tile,20260705_132815_000408.jpg,2,614,249,6000,0
stock_s0,tile,20260705_132815_000408.jpg,3,467,194,6000,0
stock_s0,tile,20260705_132815_000408.jpg,4,544,221,6000,0
stock_s0,tile,20260705_132815_000408.jpg,5,483,216,6000,0
stock_s0,tile,20260705_132815_000408.jpg,6,415,250,6000,0
stock_s0,tile,20260705_132815_000408.jpg,7,415,248,6000,0
stock_s0,tile,20260705_132815_000408.jpg,8,358,221,6000,0
stock_s0,tile,20260705_132815_000408.jpg,9,349,189,6000,0
stock_s0,tile,20260705_132815_000408.jpg,10,337,199,6000,0
stock_s0,tile,20260705_132815_000408.jpg,11,250,163,6000,0
stock_s0,tile,20260705_132815_000408.jpg,12,297,185,6000,0
stock_s0,tile,20260705_132815_000408.jpg,13,356,240,6000,0
stock_s0,tile,20260705_132815_000408.jpg,14,280,165,6000,0
stock_s0,tile,20260705_132815_000408.jpg,15,323,198,6000,0
stock_s0,tile,20260705_132815_000408.jpg,16,173,80,6000,0
stock_s0,tile,20260705_132815_000408.jpg,17,238,125,6000,0
stock_s0,tile,20260705_132815_000408.jpg,18,198,90,6000,0
stock_s0,tile,20260705_132815_000408.jpg,19,204,129,6000,0
stock_s0,tile,20260705_132815_000408.jpg,20,232,142,6000,0
stock_s0,tile,20260705_132815_000408.jpg,21,257,157,6000,0
stock_s0,tile,20260705_132815_000408.jpg,22,274,161,6000,0
stock_s0,tile,20260705_132815_000408.jpg,23,235,137,6000,0
stock_s0,tile,20260705_132815_000408.jpg,24,73,33,6000,0
stock_s0,tile,20260705_132815_000408.jpg,25,218,145,6000,0
stock_s0,tile,20260705_132815_000408.jpg,26,62,32,6000,0
stock_s0,tile,20260705_132815_000408.jpg,27,88,49,6000,0
stock_s0,tile,20260705_132815_000408.jpg,28,267,158,6000,0
stock_s0,tile,20260705_132815_000408.jpg,29,182,111,6000,0
stock_s0,tile,20260705_132815_000408.jpg,30,250,151,6000,0
stock_s0,tile,20260705_132815_000408.jpg,31,267,154,6000,0
stock_s0,tile_addfull,20260705_132815_000408.jpg,-1,1635,513,6000,0
stock_s0,tile,20260705_132815_000432.jpg,0,562,267,6000,0
stock_s0,tile,20260705_132815_000432.jpg,1,652,250,6000,0
stock_s0,tile,20260705_132815_000432.jpg,2,664,252,6000,0
stock_s0,tile,20260705_132815_000432.jpg,3,479,202,6000,0
stock_s0,tile,20260705_132815_000432.jpg,4,537,229,6000,0
stock_s0,tile,20260705_132815_000432.jpg,5,513,238,6000,0
stock_s0,tile,20260705_132815_000432.jpg,6,383,200,6000,0
stock_s0,tile,20260705_132815_000432.jpg,7,397,225,6000,0
stock_s0,tile,20260705_132815_000432.jpg,8,407,220,6000,0
stock_s0,tile,20260705_132815_000432.jpg,9,397,205,6000,0
stock_s0,tile,20260705_132815_000432.jpg,10,381,223,6000,0
stock_s0,tile,20260705_132815_000432.jpg,11,246,167,6000,0
stock_s0,tile,20260705_132815_000432.jpg,12,340,220,6000,0
stock_s0,tile,20260705_132815_000432.jpg,13,426,285,6000,0
stock_s0,tile,20260705_132815_000432.jpg,14,305,196,6000,0
stock_s0,tile,20260705_132815_000432.jpg,15,354,209,6000,0
stock_s0,tile,20260705_132815_000432.jpg,16,169,87,6000,0
stock_s0,tile,20260705_132815_000432.jpg,17,240,124,6000,0
stock_s0,tile,20260705_132815_000432.jpg,18,190,94,6000,0
stock_s0,tile,20260705_132815_000432.jpg,19,189,119,6000,0
stock_s0,tile,20260705_132815_000432.jpg,20,202,151,6000,0
stock_s0,tile,20260705_132815_000432.jpg,21,214,108,6000,0
stock_s0,tile,20260705_132815_000432.jpg,22,244,149,6000,0
stock_s0,tile,20260705_132815_000432.jpg,23,224,133,6000,0
stock_s0,tile,20260705_132815_000432.jpg,24,37,23,6000,0
stock_s0,tile,20260705_132815_000432.jpg,25,216,132,6000,0
stock_s0,tile,20260705_132815_000432.jpg,26,58,29,6000,0
stock_s0,tile,20260705_132815_000432.jpg,27,79,44,6000,0
stock_s0,tile,20260705_132815_000432.jpg,28,194,118,6000,0
stock_s0,tile,20260705_132815_000432.jpg,29,164,96,6000,0
stock_s0,tile,20260705_132815_000432.jpg,30,211,122,6000,0
stock_s0,tile,20260705_132815_000432.jpg,31,197,104,6000,0
stock_s0,tile_addfull,20260705_132815_000432.jpg,-1,1586,544,6000,0
stock_s0,tile,20260705_132815_000492.jpg,0,526,248,6000,0
stock_s0,tile,20260705_132815_000492.jpg,1,639,236,6000,0
stock_s0,tile,20260705_132815_000492.jpg,2,666,245,6000,0
stock_s0,tile,20260705_132815_000492.jpg,3,486,203,6000,0
stock_s0,tile,20260705_132815_000492.jpg,4,544,228,6000,0
stock_s0,tile,20260705_132815_000492.jpg,5,541,252,6000,0
stock_s0,tile,20260705_132815_000492.jpg,6,399,224,6000,0
stock_s0,tile,20260705_132815_000492.jpg,7,401,239,6000,0
stock_s0,tile,20260705_132815_000492.jpg,8,303,172,6000,0
stock_s0,tile,20260705_132815_000492.jpg,9,383,211,6000,0
stock_s0,tile,20260705_132815_000492.jpg,10,340,194,6000,0
stock_s0,tile,20260705_132815_000492.jpg,11,259,178,6000,0
stock_s0,tile,20260705_132815_000492.jpg,12,330,231,6000,0
stock_s0,tile,20260705_132815_000492.jpg,13,374,225,6000,0
stock_s0,tile,20260705_132815_000492.jpg,14,312,198,6000,0
stock_s0,tile,20260705_132815_000492.jpg,15,312,204,6000,0
stock_s0,tile,20260705_132815_000492.jpg,16,315,193,6000,0
stock_s0,tile,20260705_132815_000492.jpg,17,179,83,6000,0
stock_s0,tile,20260705_132815_000492.jpg,18,226,129,6000,0
stock_s0,tile,20260705_132815_000492.jpg,19,121,61,6000,0
stock_s0,tile,20260705_132815_000492.jpg,20,179,118,6000,0
stock_s0,tile,20260705_132815_000492.jpg,21,203,126,6000,0
stock_s0,tile,20260705_132815_000492.jpg,22,317,191,6000,0
stock_s0,tile,20260705_132815_000492.jpg,23,245,155,6000,0
stock_s0,tile,20260705_132815_000492.jpg,24,137,78,6000,0
stock_s0,tile,20260705_132815_000492.jpg,25,221,117,6000,0
stock_s0,tile,20260705_132815_000492.jpg,26,88,48,6000,0
stock_s0,tile,20260705_132815_000492.jpg,27,46,20,6000,0
stock_s0,tile,20260705_132815_000492.jpg,28,185,125,6000,0
stock_s0,tile,20260705_132815_000492.jpg,29,29,12,6000,0
stock_s0,tile,20260705_132815_000492.jpg,30,110,65,6000,0
stock_s0,tile,20260705_132815_000492.jpg,31,143,81,6000,0
stock_s0,tile_addfull,20260705_132815_000492.jpg,-1,1515,520,6000,0
stock_s0,tile,20260705_132815_000564.jpg,0,581,238,6000,0
stock_s0,tile,20260705_132815_000564.jpg,1,727,268,6000,0
stock_s0,tile,20260705_132815_000564.jpg,2,588,222,6000,0
stock_s0,tile,20260705_132815_000564.jpg,3,429,167,6000,0
stock_s0,tile,20260705_132815_000564.jpg,4,431,186,6000,0
stock_s0,tile,20260705_132815_000564.jpg,5,441,249,6000,0
stock_s0,tile,20260705_132815_000564.jpg,6,353,169,6000,0
stock_s0,tile,20260705_132815_000564.jpg,7,342,162,6000,0
stock_s0,tile,20260705_132815_000564.jpg,8,416,240,6000,0
stock_s0,tile,20260705_132815_000564.jpg,9,466,267,6000,0
stock_s0,tile,20260705_132815_000564.jpg,10,344,203,6000,0
stock_s0,tile,20260705_132815_000564.jpg,11,351,177,6000,0
stock_s0,tile,20260705_132815_000564.jpg,12,420,261,6000,0
stock_s0,tile,20260705_132815_000564.jpg,13,495,304,6000,0
stock_s0,tile,20260705_132815_000564.jpg,14,423,248,6000,0
stock_s0,tile,20260705_132815_000564.jpg,15,395,255,6000,0
stock_s0,tile,20260705_132815_000564.jpg,16,214,116,6000,0
stock_s0,tile,20260705_132815_000564.jpg,17,292,150,6000,0
stock_s0,tile,20260705_132815_000564.jpg,18,201,116,6000,0
stock_s0,tile,20260705_132815_000564.jpg,19,122,86,6000,0
stock_s0,tile,20260705_132815_000564.jpg,20,180,125,6000,0
stock_s0,tile,20260705_132815_000564.jpg,21,198,110,6000,0
stock_s0,tile,20260705_132815_000564.jpg,22,326,173,6000,0
stock_s0,tile,20260705_132815_000564.jpg,23,288,174,6000,0
stock_s0,tile,20260705_132815_000564.jpg,24,72,32,6000,0
stock_s0,tile,20260705_132815_000564.jpg,25,191,78,6000,0
stock_s0,tile,20260705_132815_000564.jpg,26,167,95,6000,0
stock_s0,tile,20260705_132815_000564.jpg,27,39,22,6000,0
stock_s0,tile,20260705_132815_000564.jpg,28,142,75,6000,0
stock_s0,tile,20260705_132815_000564.jpg,29,64,34,6000,0
stock_s0,tile,20260705_132815_000564.jpg,30,231,140,6000,0
stock_s0,tile,20260705_132815_000564.jpg,31,268,166,6000,0
stock_s0,tile_addfull,20260705_132815_000564.jpg,-1,1571,542,6000,0
stock_s0,tile,20260705_132815_000576.jpg,0,721,333,6000,0
stock_s0,tile,20260705_132815_000576.jpg,1,718,258,6000,0
stock_s0,tile,20260705_132815_000576.jpg,2,787,310,6000,0
stock_s0,tile,20260705_132815_000576.jpg,3,561,151,6000,0
stock_s0,tile,20260705_132815_000576.jpg,4,524,165,6000,0
stock_s0,tile,20260705_132815_000576.jpg,5,514,234,6000,0
stock_s0,tile,20260705_132815_000576.jpg,6,427,202,6000,0
stock_s0,tile,20260705_132815_000576.jpg,7,439,212,6000,0
stock_s0,tile,20260705_132815_000576.jpg,8,624,262,6000,0
stock_s0,tile,20260705_132815_000576.jpg,9,777,341,6000,0
stock_s0,tile,20260705_132815_000576.jpg,10,591,315,6000,0
