seed,arm,frame,tile_idx,n_all_classes,n_plant,max_det,hit_cap
stock_s0,tile,20260705_133032_000876.jpg,0,617,245,12000,0
stock_s0,tile,20260705_133032_000876.jpg,1,739,298,12000,0
stock_s0,tile,20260705_133032_000876.jpg,2,604,246,12000,0
stock_s0,tile,20260705_133032_000876.jpg,3,414,145,12000,0
stock_s0,tile,20260705_133032_000876.jpg,4,390,117,12000,0
stock_s0,tile,20260705_133032_000876.jpg,5,486,211,12000,0
stock_s0,tile,20260705_133032_000876.jpg,6,386,179,12000,0
stock_s0,tile,20260705_133032_000876.jpg,7,364,166,12000,0
stock_s0,tile,20260705_133032_000876.jpg,8,306,178,12000,0
stock_s0,tile,20260705_133032_000876.jpg,9,485,265,12000,0
stock_s0,tile,20260705_133032_000876.jpg,10,367,221,12000,0
stock_s0,tile,20260705_133032_000876.jpg,11,290,172,12000,0
stock_s0,tile,20260705_133032_000876.jpg,12,279,132,12000,0
stock_s0,tile,20260705_133032_000876.jpg,13,370,189,12000,0
stock_s0,tile,20260705_133032_000876.jpg,14,422,238,12000,0
stock_s0,tile,20260705_133032_000876.jpg,15,436,235,12000,0
stock_s0,tile,20260705_133032_000876.jpg,16,161,85,12000,0
stock_s0,tile,20260705_133032_000876.jpg,17,179,103,12000,0
stock_s0,tile,20260705_133032_000876.jpg,18,264,153,12000,0
stock_s0,tile,20260705_133032_000876.jpg,19,177,100,12000,0
stock_s0,tile,20260705_133032_000876.jpg,20,230,102,12000,0
stock_s0,tile,20260705_133032_000876.jpg,21,213,97,12000,0
stock_s0,tile,20260705_133032_000876.jpg,22,247,137,12000,0
stock_s0,tile,20260705_133032_000876.jpg,23,310,154,12000,0
stock_s0,tile,20260705_133032_000876.jpg,24,75,36,12000,0
stock_s0,tile,20260705_133032_000876.jpg,25,95,34,12000,0
stock_s0,tile,20260705_133032_000876.jpg,26,203,124,12000,0
stock_s0,tile,20260705_133032_000876.jpg,27,48,30,12000,0
stock_s0,tile,20260705_133032_000876.jpg,28,100,40,12000,0
stock_s0,tile,20260705_133032_000876.jpg,29,226,118,12000,0
stock_s0,tile,20260705_133032_000876.jpg,30,84,30,12000,0
stock_s0,tile,20260705_133032_000876.jpg,31,81,40,12000,0
stock_s0,tile_addfull,20260705_133032_000876.jpg,-1,1424,543,12000,0
stock_s0,tile,20260705_133032_000912.jpg,0,618,274,12000,0
stock_s0,tile,20260705_133032_000912.jpg,1,673,255,12000,0
stock_s0,tile,20260705_133032_000912.jpg,2,588,197,12000,0
stock_s0,tile,20260705_133032_000912.jpg,3,458,133,12000,0
stock_s0,tile,20260705_133032_000912.jpg,4,409,124,12000,0
stock_s0,tile,20260705_133032_000912.jpg,5,381,179,12000,0
stock_s0,tile,20260705_133032_000912.jpg,6,313,157,12000,0
stock_s0,tile,20260705_133032_000912.jpg,7,324,154,12000,0
stock_s0,tile,20260705_133032_000912.jpg,8,496,287,12000,0
stock_s0,tile,20260705_133032_000912.jpg,9,573,313,12000,0
stock_s0,tile,20260705_133032_000912.jpg,10,465,279,12000,0
stock_s0,tile,20260705_133032_000912.jpg,11,333,209,12000,0
stock_s0,tile,20260705_133032_000912.jpg,12,266,139,12000,0
stock_s0,tile,20260705_133032_000912.jpg,13,381,196,12000,0
stock_s0,tile,20260705_133032_000912.jpg,14,452,254,12000,0
stock_s0,tile,20260705_133032_000912.jpg,15,452,259,12000,0
stock_s0,tile,20260705_133032_000912.jpg,16,223,101,12000,0
stock_s0,tile,20260705_133032_000912.jpg,17,172,101,12000,0
stock_s0,tile,20260705_133032_000912.jpg,18,339,190,12000,0
stock_s0,tile,20260705_133032_000912.jpg,19,149,92,12000,0
stock_s0,tile,20260705_133032_000912.jpg,20,240,130,12000,0
stock_s0,tile,20260705_133032_000912.jpg,21,181,100,12000,0
stock_s0,tile,20260705_133032_000912.jpg,22,274,164,12000,0
stock_s0,tile,20260705_133032_000912.jpg,23,320,179,12000,0
stock_s0,tile,20260705_133032_000912.jpg,24,101,50,12000,0
stock_s0,tile,20260705_133032_000912.jpg,25,89,33,12000,0
stock_s0,tile,20260705_133032_000912.jpg,26,247,158,12000,0
stock_s0,tile,20260705_133032_000912.jpg,27,76,53,12000,0
stock_s0,tile,20260705_133032_000912.jpg,28,174,81,12000,0
stock_s0,tile,20260705_133032_000912.jpg,29,197,107,12000,0
stock_s0,tile,20260705_133032_000912.jpg,30,60,27,12000,0
stock_s0,tile,20260705_133032_000912.jpg,31,110,50,12000,0
stock_s0,tile_addfull,20260705_133032_000912.jpg,-1,1391,502,12000,0
stock_s0,tile,20260705_133032_000924.jpg,0,597,244,12000,0
stock_s0,tile,20260705_133032_000924.jpg,1,621,220,12000,0
stock_s0,tile,20260705_133032_000924.jpg,2,573,195,12000,0
stock_s0,tile,20260705_133032_000924.jpg,3,442,129,12000,0
stock_s0,tile,20260705_133032_000924.jpg,4,410,130,12000,0
stock_s0,tile,20260705_133032_000924.jpg,5,389,169,12000,0
stock_s0,tile,20260705_133032_000924.jpg,6,333,155,12000,0
stock_s0,tile,20260705_133032_000924.jpg,7,331,151,12000,0
stock_s0,tile,20260705_133032_000924.jpg,8,507,272,12000,0
stock_s0,tile,20260705_133032_000924.jpg,9,514,285,12000,0
stock_s0,tile,20260705_133032_000924.jpg,10,469,273,12000,0
stock_s0,tile,20260705_133032_000924.jpg,11,338,204,12000,0
stock_s0,tile,20260705_133032_000924.jpg,12,266,138,12000,0
stock_s0,tile,20260705_133032_000924.jpg,13,403,196,12000,0
stock_s0,tile,20260705_133032_000924.jpg,14,465,258,12000,0
stock_s0,tile,20260705_133032_000924.jpg,15,451,254,12000,0
stock_s0,tile,20260705_133032_000924.jpg,16,317,178,12000,0
stock_s0,tile,20260705_133032_000924.jpg,17,202,133,12000,0
stock_s0,tile,20260705_133032_000924.jpg,18,321,181,12000,0
stock_s0,tile,20260705_133032_000924.jpg,19,144,84,12000,0
stock_s0,tile,20260705_133032_000924.jpg,20,239,131,12000,0
stock_s0,tile,20260705_133032_000924.jpg,21,183,104,12000,0
stock_s0,tile,20260705_133032_000924.jpg,22,222,117,12000,0
stock_s0,tile,20260705_133032_000924.jpg,23,311,163,12000,0
stock_s0,tile,20260705_133032_000924.jpg,24,108,56,12000,0
stock_s0,tile,20260705_133032_000924.jpg,25,113,71,12000,0
stock_s0,tile,20260705_133032_000924.jpg,26,260,165,12000,0
stock_s0,tile,20260705_133032_000924.jpg,27,94,47,12000,0
stock_s0,tile,20260705_133032_000924.jpg,28,113,47,12000,0
stock_s0,tile,20260705_133032_000924.jpg,29,241,142,12000,0
stock_s0,tile,20260705_133032_000924.jpg,30,61,26,12000,0
stock_s0,tile,20260705_133032_000924.jpg,31,88,42,12000,0
stock_s0,tile_addfull,20260705_133032_000924.jpg,-1,1419,507,12000,0
stock_s0,tile,20260705_133032_000972.jpg,0,622,243,12000,0
stock_s0,tile,20260705_133032_000972.jpg,1,575,225,12000,0
stock_s0,tile,20260705_133032_000972.jpg,2,595,227,12000,0
stock_s0,tile,20260705_133032_000972.jpg,3,439,139,12000,0
stock_s0,tile,20260705_133032_000972.jpg,4,405,114,12000,0
stock_s0,tile,20260705_133032_000972.jpg,5,428,177,12000,0
stock_s0,tile,20260705_133032_000972.jpg,6,393,186,12000,0
stock_s0,tile,20260705_133032_000972.jpg,7,379,180,12000,0
stock_s0,tile,20260705_133032_000972.jpg,8,352,166,12000,0
stock_s0,tile,20260705_133032_000972.jpg,9,450,272,12000,0
stock_s0,tile,20260705_133032_000972.jpg,10,365,225,12000,0
stock_s0,tile,20260705_133032_000972.jpg,11,292,183,12000,0
stock_s0,tile,20260705_133032_000972.jpg,12,253,141,12000,0
stock_s0,tile,20260705_133032_000972.jpg,13,346,191,12000,0
stock_s0,tile,20260705_133032_000972.jpg,14,407,210,12000,0
stock_s0,tile,20260705_133032_000972.jpg,15,407,205,12000,0
stock_s0,tile,20260705_133032_000972.jpg,16,214,142,12000,0
stock_s0,tile,20260705_133032_000972.jpg,17,201,109,12000,0
stock_s0,tile,20260705_133032_000972.jpg,18,232,124,12000,0
stock_s0,tile,20260705_133032_000972.jpg,19,115,77,12000,0
stock_s0,tile,20260705_133032_000972.jpg,20,207,103,12000,0
stock_s0,tile,20260705_133032_000972.jpg,21,226,115,12000,0
stock_s0,tile,20260705_133032_000972.jpg,22,199,112,12000,0
stock_s0,tile,20260705_133032_000972.jpg,23,202,109,12000,0
stock_s0,tile,20260705_133032_000972.jpg,24,145,79,12000,0
stock_s0,tile,20260705_133032_000972.jpg,25,41,19,12000,0
stock_s0,tile,20260705_133032_000972.jpg,26,133,76,12000,0
stock_s0,tile,20260705_133032_000972.jpg,27,44,22,12000,0
stock_s0,tile,20260705_133032_000972.jpg,28,153,79,12000,0
stock_s0,tile,20260705_133032_000972.jpg,29,243,138,12000,0
stock_s0,tile,20260705_133032_000972.jpg,30,94,50,12000,0
stock_s0,tile,20260705_133032_000972.jpg,31,100,62,12000,0
stock_s0,tile_addfull,20260705_133032_000972.jpg,-1,1590,620,12000,0
stock_s0,tile,20260705_133032_001008.jpg,0,652,261,12000,0
stock_s0,tile,20260705_133032_001008.jpg,1,535,223,12000,0
stock_s0,tile,20260705_133032_001008.jpg,2,591,208,12000,0
stock_s0,tile,20260705_133032_001008.jpg,3,444,141,12000,0
stock_s0,tile,20260705_133032_001008.jpg,4,441,151,12000,0
stock_s0,tile,20260705_133032_001008.jpg,5,443,202,12000,0
stock_s0,tile,20260705_133032_001008.jpg,6,344,160,12000,0
stock_s0,tile,20260705_133032_001008.jpg,7,353,160,12000,0
stock_s0,tile,20260705_133032_001008.jpg,8,418,224,12000,0
stock_s0,tile,20260705_133032_001008.jpg,9,391,227,12000,0
stock_s0,tile,20260705_133032_001008.jpg,10,385,230,12000,0
stock_s0,tile,20260705_133032_001008.jpg,11,271,164,12000,0
stock_s0,tile,20260705_133032_001008.jpg,12,286,148,12000,0
stock_s0,tile,20260705_133032_001008.jpg,13,360,223,12000,0
stock_s0,tile,20260705_133032_001008.jpg,14,343,193,12000,0
stock_s0,tile,20260705_133032_001008.jpg,15,345,169,12000,0
stock_s0,tile,20260705_133032_001008.jpg,16,155,91,12000,0
stock_s0,tile,20260705_133032_001008.jpg,17,161,96,12000,0
stock_s0,tile,20260705_133032_001008.jpg,18,314,177,12000,0
stock_s0,tile,20260705_133032_001008.jpg,19,115,63,12000,0
stock_s0,tile,20260705_133032_001008.jpg,20,218,103,12000,0
stock_s0,tile,20260705_133032_001008.jpg,21,200,107,12000,0
stock_s0,tile,20260705_133032_001008.jpg,22,225,133,12000,0
stock_s0,tile,20260705_133032_001008.jpg,23,238,129,12000,0
stock_s0,tile,20260705_133032_001008.jpg,24,127,60,12000,0
stock_s0,tile,20260705_133032_001008.jpg,25,153,70,12000,0
stock_s0,tile,20260705_133032_001008.jpg,26,218,127,12000,0
stock_s0,tile,20260705_133032_001008.jpg,27,39,24,12000,0
stock_s0,tile,20260705_133032_001008.jpg,28,150,80,12000,0
stock_s0,tile,20260705_133032_001008.jpg,29,159,76,12000,0
stock_s0,tile,20260705_133032_001008.jpg,30,47,28,12000,0
stock_s0,tile,20260705_133032_001008.jpg,31,79,48,12000,0
stock_s0,tile_addfull,20260705_133032_001008.jpg,-1,1521,562,12000,0
stock_s0,tile,20260705_133032_001032.jpg,0,661,304,12000,0
stock_s0,tile,20260705_133032_001032.jpg,1,576,238,12000,0
stock_s0,tile,20260705_133032_001032.jpg,2,565,208,12000,0
stock_s0,tile,20260705_133032_001032.jpg,3,433,138,12000,0
stock_s0,tile,20260705_133032_001032.jpg,4,414,139,12000,0
stock_s0,tile,20260705_133032_001032.jpg,5,450,209,12000,0
stock_s0,tile,20260705_133032_001032.jpg,6,379,176,12000,0
stock_s0,tile,20260705_133032_001032.jpg,7,329,169,12000,0
stock_s0,tile,20260705_133032_001032.jpg,8,373,196,12000,0
stock_s0,tile,20260705_133032_001032.jpg,9,374,207,12000,0
stock_s0,tile,20260705_133032_001032.jpg,10,317,199,12000,0
stock_s0,tile,20260705_133032_001032.jpg,11,330,196,12000,0
stock_s0,tile,20260705_133032_001032.jpg,12,268,140,12000,0
stock_s0,tile,20260705_133032_001032.jpg,13,323,171,12000,0
stock_s0,tile,20260705_133032_001032.jpg,14,370,186,12000,0
stock_s0,tile,20260705_133032_001032.jpg,15,296,162,12000,0
stock_s0,tile,20260705_133032_001032.jpg,16,188,116,12000,0
stock_s0,tile,20260705_133032_001032.jpg,17,141,80,12000,0
stock_s0,tile,20260705_133032_001032.jpg,18,220,124,12000,0
stock_s0,tile,20260705_133032_001032.jpg,19,129,69,12000,0
stock_s0,tile,20260705_133032_001032.jpg,20,225,109,12000,0
stock_s0,tile,20260705_133032_001032.jpg,21,158,64,12000,0
stock_s0,tile,20260705_133032_001032.jpg,22,258,99,12000,0
stock_s0,tile,20260705_133032_001032.jpg,23,245,116,12000,0
stock_s0,tile,20260705_133032_001032.jpg,24,100,54,12000,0
stock_s0,tile,20260705_133032_001032.jpg,25,160,74,12000,0
stock_s0,tile,20260705_133032_001032.jpg,26,293,164,12000,0
stock_s0,tile,20260705_133032_001032.jpg,27,62,26,12000,0
stock_s0,tile,20260705_133032_001032.jpg,28,127,50,12000,0
stock_s0,tile,20260705_133032_001032.jpg,29,154,77,12000,0
stock_s0,tile,20260705_133032_001032.jpg,30,53,20,12000,0
stock_s0,tile,20260705_133032_001032.jpg,31,81,43,12000,0
stock_s0,tile_addfull,20260705_133032_001032.jpg,-1,1554,587,12000,0
stock_s0,tile,20260705_133032_001068.jpg,0,603,260,12000,0
stock_s0,tile,20260705_133032_001068.jpg,1,590,259,12000,0
stock_s0,tile,20260705_133032_001068.jpg,2,554,209,12000,0
stock_s0,tile,20260705_133032_001068.jpg,3,390,121,12000,0
stock_s0,tile,20260705_133032_001068.jpg,4,372,125,12000,0
stock_s0,tile,20260705_133032_001068.jpg,5,441,190,12000,0
stock_s0,tile,20260705_133032_001068.jpg,6,364,178,12000,0
stock_s0,tile,20260705_133032_001068.jpg,7,357,172,12000,0
stock_s0,tile,20260705_133032_001068.jpg,8,416,228,12000,0
stock_s0,tile,20260705_133032_001068.jpg,9,353,196,12000,0
stock_s0,tile,20260705_133032_001068.jpg,10,285,169,12000,0
stock_s0,tile,20260705_133032_001068.jpg,11,214,130,12000,0
stock_s0,tile,20260705_133032_001068.jpg,12,209,108,12000,0
stock_s0,tile,20260705_133032_001068.jpg,13,278,170,12000,0
stock_s0,tile,20260705_133032_001068.jpg,14,389,242,12000,0
stock_s0,tile,20260705_133032_001068.jpg,15,368,216,12000,0
stock_s0,tile,20260705_133032_001068.jpg,16,219,137,12000,0
stock_s0,tile,20260705_133032_001068.jpg,17,118,55,12000,0
stock_s0,tile,20260705_133032_001068.jpg,18,211,119,12000,0
stock_s0,tile,20260705_133032_001068.jpg,19,85,61,12000,0
stock_s0,tile,20260705_133032_001068.jpg,20,219,111,12000,0
stock_s0,tile,20260705_133032_001068.jpg,21,134,64,12000,0
stock_s0,tile,20260705_133032_001068.jpg,22,171,78,12000,0
stock_s0,tile,20260705_133032_001068.jpg,23,201,102,12000,0
stock_s0,tile,20260705_133032_001068.jpg,24,42,22,12000,0
stock_s0,tile,20260705_133032_001068.jpg,25,110,56,12000,0
stock_s0,tile,20260705_133032_001068.jpg,26,260,156,12000,0
stock_s0,tile,20260705_133032_001068.jpg,27,38,12,12000,0
stock_s0,tile,20260705_133032_001068.jpg,28,116,53,12000,0
stock_s0,tile,20260705_133032_001068.jpg,29,166,85,12000,0
stock_s0,tile,20260705_133032_001068.jpg,30,80,39,12000,0
stock_s0,tile,20260705_133032_001068.jpg,31,71,45,12000,0
stock_s0,tile_addfull,20260705_133032_001068.jpg,-1,1544,616,12000,0
stock_s0,tile,20260705_133032_001104.jpg,0,650,277,12000,0
stock_s0,tile,20260705_133032_001104.jpg,1,593,254,12000,0
stock_s0,tile,20260705_133032_001104.jpg,2,539,213,12000,0
stock_s0,tile,20260705_133032_001104.jpg,3,396,133,12000,0
stock_s0,tile,20260705_133032_001104.jpg,4,436,145,12000,0
stock_s0,tile,20260705_133032_001104.jpg,5,442,201,12000,0
stock_s0,tile,20260705_133032_001104.jpg,6,417,202,12000,0
stock_s0,tile,20260705_133032_001104.jpg,7,386,187,12000,0
stock_s0,tile,20260705_133032_001104.jpg,8,346,200,12000,0
stock_s0,tile,20260705_133032_001104.jpg,9,405,229,12000,0
stock_s0,tile,20260705_133032_001104.jpg,10,356,233,12000,0
stock_s0,tile,20260705_133032_001104.jpg,11,270,168,12000,0
stock_s0,tile,20260705_133032_001104.jpg,12,215,123,12000,0
stock_s0,tile,20260705_133032_001104.jpg,13,257,148,12000,0
stock_s0,tile,20260705_133032_001104.jpg,14,343,212,12000,0
stock_s0,tile,20260705_133032_001104.jpg,15,323,188,12000,0
stock_s0,tile,20260705_133032_001104.jpg,16,206,111,12000,0
stock_s0,tile,20260705_133032_001104.jpg,17,138,64,12000,0
stock_s0,tile,20260705_133032_001104.jpg,18,249,143,12000,0
stock_s0,tile,20260705_133032_001104.jpg,19,138,67,12000,0
stock_s0,tile,20260705_133032_001104.jpg,20,234,117,12000,0
stock_s0,tile,20260705_133032_001104.jpg,21,89,38,12000,0
stock_s0,tile,20260705_133032_001104.jpg,22,239,137,12000,0
stock_s0,tile,20260705_133032_001104.jpg,23,298,146,12000,0
stock_s0,tile,20260705_133032_001104.jpg,24,98,60,12000,0
stock_s0,tile,20260705_133032_001104.jpg,25,100,48,12000,0
stock_s0,tile,20260705_133032_001104.jpg,26,213,136,12000,0
stock_s0,tile,20260705_133032_001104.jpg,27,34,12,12000,0
stock_s0,tile,20260705_133032_001104.jpg,28,173,91,12000,0
stock_s0,tile,20260705_133032_001104.jpg,29,176,106,12000,0
stock_s0,tile,20260705_133032_001104.jpg,30,83,47,12000,0
stock_s0,tile,20260705_133032_001104.jpg,31,98,47,12000,0
stock_s0,tile_addfull,20260705_133032_001104.jpg,-1,1533,572,12000,0
stock_s0,tile,20260705_133032_001152.jpg,0,571,268,12000,0
stock_s0,tile,20260705_133032_001152.jpg,1,608,251,12000,0
stock_s0,tile,20260705_133032_001152.jpg,2,615,236,12000,0
stock_s0,tile,20260705_133032_001152.jpg,3,446,139,12000,0
stock_s0,tile,20260705_133032_001152.jpg,4,403,122,12000,0
stock_s0,tile,20260705_133032_001152.jpg,5,442,195,12000,0
stock_s0,tile,20260705_133032_001152.jpg,6,336,144,12000,0
stock_s0,tile,20260705_133032_001152.jpg,7,340,141,12000,0
stock_s0,tile,20260705_133032_001152.jpg,8,343,185,12000,0
stock_s0,tile,20260705_133032_001152.jpg,9,433,253,12000,0
stock_s0,tile,20260705_133032_001152.jpg,10,312,184,12000,0
stock_s0,tile,20260705_133032_001152.jpg,11,220,127,12000,0
stock_s0,tile,20260705_133032_001152.jpg,12,219,110,12000,0
stock_s0,tile,20260705_133032_001152.jpg,13,286,157,12000,0
stock_s0,tile,20260705_133032_001152.jpg,14,359,200,12000,0
stock_s0,tile,20260705_133032_001152.jpg,15,346,195,12000,0
stock_s0,tile,20260705_133032_001152.jpg,16,258,135,12000,0
stock_s0,tile,20260705_133032_001152.jpg,17,208,93,12000,0
stock_s0,tile,20260705_133032_001152.jpg,18,328,173,12000,0
stock_s0,tile,20260705_133032_001152.jpg,19,160,100,12000,0
stock_s0,tile,20260705_133032_001152.jpg,20,258,130,12000,0
stock_s0,tile,20260705_133032_001152.jpg,21,123,65,12000,0
stock_s0,tile,20260705_133032_001152.jpg,22,181,101,12000,0
stock_s0,tile,20260705_133032_001152.jpg,23,230,136,12000,0
stock_s0,tile,20260705_133032_001152.jpg,24,42,17,12000,0
stock_s0,tile,20260705_133032_001152.jpg,25,102,48,12000,0
stock_s0,tile,20260705_133032_001152.jpg,26,187,106,12000,0
stock_s0,tile,20260705_133032_001152.jpg,27,25,7,12000,0
stock_s0,tile,20260705_133032_001152.jpg,28,186,106,12000,0
stock_s0,tile,20260705_133032_001152.jpg,29,132,68,12000,0
stock_s0,tile,20260705_133032_001152.jpg,30,25,9,12000,0
stock_s0,tile,20260705_133032_001152.jpg,31,64,40,12000,0
stock_s0,tile_addfull,20260705_133032_001152.jpg,-1,1431,536,12000,0
stock_s0,tile,20260705_133032_001188.jpg,0,482,238,12000,0
stock_s0,tile,20260705_133032_001188.jpg,1,614,251,12000,0
stock_s0,tile,20260705_133032_001188.jpg,2,622,266,12000,0
stock_s0,tile,20260705_133032_001188.jpg,3,435,202,12000,0
stock_s0,tile,20260705_133032_001188.jpg,4,372,137,12000,0
stock_s0,tile,20260705_133032_001188.jpg,5,472,195,12000,0
stock_s0,tile,20260705_133032_001188.jpg,6,415,201,12000,0
stock_s0,tile,20260705_133032_001188.jpg,7,393,192,12000,0
stock_s0,tile,20260705_133032_001188.jpg,8,320,172,12000,0
stock_s0,tile,20260705_133032_001188.jpg,9,283,145,12000,0
stock_s0,tile,20260705_133032_001188.jpg,10,191,110,12000,0
stock_s0,tile,20260705_133032_001188.jpg,11,207,111,12000,0
stock_s0,tile,20260705_133032_001188.jpg,12,178,86,12000,0
stock_s0,tile,20260705_133032_001188.jpg,13,183,104,12000,0
stock_s0,tile,20260705_133032_001188.jpg,14,343,174,12000,0
stock_s0,tile,20260705_133032_001188.jpg,15,351,189,12000,0
stock_s0,tile,20260705_133032_001188.jpg,16,230,138,12000,0
stock_s0,tile,20260705_133032_001188.jpg,17,137,67,12000,0
stock_s0,tile,20260705_133032_001188.jpg,18,258,154,12000,0
stock_s0,tile,20260705_133032_001188.jpg,19,166,71,12000,0
stock_s0,tile,20260705_133032_001188.jpg,20,208,113,12000,0
stock_s0,tile,20260705_133032_001188.jpg,21,154,77,12000,0
stock_s0,tile,20260705_133032_001188.jpg,22,130,56,12000,0
stock_s0,tile,20260705_133032_001188.jpg,23,184,105,12000,0
stock_s0,tile,20260705_133032_001188.jpg,24,74,37,12000,0
stock_s0,tile,20260705_133032_001188.jpg,25,129,59,12000,0
stock_s0,tile,20260705_133032_001188.jpg,26,275,148,12000,0
stock_s0,tile,20260705_133032_001188.jpg,27,70,33,12000,0
stock_s0,tile,20260705_133032_001188.jpg,28,120,55,12000,0
stock_s0,tile,20260705_133032_001188.jpg,29,185,101,12000,0
stock_s0,tile,20260705_133032_001188.jpg,30,37,18,12000,0
stock_s0,tile,20260705_133032_001188.jpg,31,53,22,12000,0
stock_s0,tile_addfull,20260705_133032_001188.jpg,-1,1524,626,12000,0
stock_s0,tile,20260705_133032_001224.jpg,0,506,206,12000,0
stock_s0,tile,20260705_133032_001224.jpg,1,682,286,12000,0
stock_s0,tile,20260705_133032_001224.jpg,2,637,289,12000,0
stock_s0,tile,20260705_133032_001224.jpg,3,377,143,12000,0
stock_s0,tile,20260705_133032_001224.jpg,4,396,136,12000,0
stock_s0,tile,20260705_133032_001224.jpg,5,426,183,12000,0
stock_s0,tile,20260705_133032_001224.jpg,6,326,134,12000,0
stock_s0,tile,20260705_133032_001224.jpg,7,327,135,12000,0
stock_s0,tile,20260705_133032_001224.jpg,8,254,137,12000,0
stock_s0,tile,20260705_133032_001224.jpg,9,325,172,12000,0
stock_s0,tile,20260705_133032_001224.jpg,10,236,121,12000,0
stock_s0,tile,20260705_133032_001224.jpg,11,211,121,12000,0
stock_s0,tile,20260705_133032_001224.jpg,12,206,99,12000,0
stock_s0,tile,20260705_133032_001224.jpg,13,240,139,12000,0
stock_s0,tile,20260705_133032_001224.jpg,14,472,221,12000,0
stock_s0,tile,20260705_133032_001224.jpg,15,455,204,12000,0
stock_s0,tile,20260705_133032_001224.jpg,16,162,90,12000,0
stock_s0,tile,20260705_133032_001224.jpg,17,92,52,12000,0
stock_s0,tile,20260705_133032_001224.jpg,18,241,129,12000,0
stock_s0,tile,20260705_133032_001224.jpg,19,150,58,12000,0
stock_s0,tile,20260705_133032_001224.jpg,20,167,79,12000,0
stock_s0,tile,20260705_133032_001224.jpg,21,116,45,12000,0
stock_s0,tile,20260705_133032_001224.jpg,22,183,83,12000,0
stock_s0,tile,20260705_133032_001224.jpg,23,234,112,12000,0
stock_s0,tile,20260705_133032_001224.jpg,24,82,52,12000,0
stock_s0,tile,20260705_133032_001224.jpg,25,94,41,12000,0
stock_s0,tile,20260705_133032_001224.jpg,26,308,179,12000,0
stock_s0,tile,20260705_133032_001224.jpg,27,66,28,12000,0
stock_s0,tile,20260705_133032_001224.jpg,28,151,55,12000,0
stock_s0,tile,20260705_133032_001224.jpg,29,187,85,12000,0
stock_s0,tile,20260705_133032_001224.jpg,30,46,13,12000,0
stock_s0,tile,20260705_133032_001224.jpg,31,59,18,12000,0
stock_s0,tile_addfull,20260705_133032_001224.jpg,-1,1433,581,12000,0
stock_s0,tile,20260705_133032_001272.jpg,0,623,268,12000,0
stock_s0,tile,20260705_133032_001272.jpg,1,663,249,12000,0
stock_s0,tile,20260705_133032_001272.jpg,2,584,226,12000,0
stock_s0,tile,20260705_133032_001272.jpg,3,404,139,12000,0
stock_s0,tile,20260705_133032_001272.jpg,4,361,132,12000,0
stock_s0,tile,20260705_133032_001272.jpg,5,448,190,12000,0
stock_s0,tile,20260705_133032_001272.jpg,6,306,141,12000,0
stock_s0,tile,20260705_133032_001272.jpg,7,305,122,12000,0
stock_s0,tile,20260705_133032_001272.jpg,8,314,166,12000,0
stock_s0,tile,20260705_133032_001272.jpg,9,359,182,12000,0
stock_s0,tile,20260705_133032_001272.jpg,10,282,165,12000,0
stock_s0,tile,20260705_133032_001272.jpg,11,217,142,12000,0
stock_s0,tile,20260705_133032_001272.jpg,12,164,72,12000,0
stock_s0,tile,20260705_133032_001272.jpg,13,175,91,12000,0
stock_s0,tile,20260705_133032_001272.jpg,14,363,179,12000,0
stock_s0,tile,20260705_133032_001272.jpg,15,399,192,12000,0
stock_s0,tile,20260705_133032_001272.jpg,16,120,50,12000,0
stock_s0,tile,20260705_133032_001272.jpg,17,84,46,12000,0
stock_s0,tile,20260705_133032_001272.jpg,18,234,111,12000,0
stock_s0,tile,20260705_133032_001272.jpg,19,120,60,12000,0
stock_s0,tile,20260705_133032_001272.jpg,20,188,103,12000,0
stock_s0,tile,20260705_133032_001272.jpg,21,131,42,12000,0
stock_s0,tile,20260705_133032_001272.jpg,22,145,62,12000,0
stock_s0,tile,20260705_133032_001272.jpg,23,169,80,12000,0
stock_s0,tile,20260705_133032_001272.jpg,24,31,18,12000,0
stock_s0,tile,20260705_133032_001272.jpg,25,71,40,12000,0
stock_s0,tile,20260705_133032_001272.jpg,26,223,91,12000,0
stock_s0,tile,20260705_133032_001272.jpg,27,87,30,12000,0
stock_s0,tile,20260705_133032_001272.jpg,28,98,53,12000,0
stock_s0,tile,20260705_133032_001272.jpg,29,155,76,12000,0
stock_s0,tile,20260705_133032_001272.jpg,30,52,16,12000,0
stock_s0,tile,20260705_133032_001272.jpg,31,55,21,12000,0
stock_s0,tile_addfull,20260705_133032_001272.jpg,-1,1441,585,12000,0
stock_s0,tile,20260705_133032_001296.jpg,0,566,226,12000,0
stock_s0,tile,20260705_133032_001296.jpg,1,657,274,12000,0
stock_s0,tile,20260705_133032_001296.jpg,2,527,211,12000,0
stock_s0,tile,20260705_133032_001296.jpg,3,415,133,12000,0
stock_s0,tile,20260705_133032_001296.jpg,4,445,170,12000,0
stock_s0,tile,20260705_133032_001296.jpg,5,498,225,12000,0
stock_s0,tile,20260705_133032_001296.jpg,6,325,143,12000,0
stock_s0,tile,20260705_133032_001296.jpg,7,314,143,12000,0
stock_s0,tile,20260705_133032_001296.jpg,8,404,198,12000,0
stock_s0,tile,20260705_133032_001296.jpg,9,349,200,12000,0
stock_s0,tile,20260705_133032_001296.jpg,10,377,226,12000,0
stock_s0,tile,20260705_133032_001296.jpg,11,307,218,12000,0
