epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.62618,4.05652,5.02299,3.02597,7e-05,0.0008,4e-05,0,4.75558,3.41356,3.48686,0.00018337,0.00018337,0.00018337
2,12.7175,3.26376,3.24665,2.34924,0.00417,0.09888,0.0042,0.00107,4.18432,3.39831,3.36253,0.000381512,0.000381512,0.000381512
3,16.7943,2.65733,2.55667,1.91943,0.51526,0.07727,0.01191,0.00313,4.10746,3.65441,3.23255,0.000577674,0.000577674,0.000577674
4,20.9084,2.52762,2.24734,1.78558,0.01142,0.10925,0.01053,0.0025,3.7461,3.35104,3.01127,0.000771855,0.000771855,0.000771855
5,24.8443,2.47935,2.13045,1.78559,0.03695,0.30614,0.0615,0.0144,3.09472,3.01219,2.69762,0.000964056,0.000964056,0.000964056
6,28.7335,2.51845,2.2061,1.8146,0.06238,0.41196,0.14664,0.04224,2.76672,3.00734,2.40839,0.00115428,0.00115428,0.00115428
7,32.6023,2.40139,2.0157,1.755,0.24127,0.23038,0.20515,0.07394,2.39131,2.17798,2.04515,0.00134252,0.00134252,0.00134252
8,36.473,2.27232,1.91519,1.62909,0.19243,0.20574,0.16983,0.06076,2.40157,2.22777,2.14548,0.00152878,0.00152878,0.00152878
9,40.3182,2.31276,1.91488,1.66179,0.24474,0.2071,0.20685,0.07309,2.39949,2.25273,2.14077,0.00160099,0.00160099,0.00160099
10,44.1434,2.31949,1.88238,1.6665,0.23745,0.27791,0.18938,0.05505,2.415,2.24671,1.93606,0.00159274,0.00159274,0.00159274
11,47.9757,2.26252,1.81617,1.64031,0.27767,0.29386,0.21069,0.06373,2.61381,2.13282,2.11004,0.00158448,0.00158448,0.00158448
12,51.8178,2.33187,1.82605,1.65672,0.243,0.24188,0.16221,0.0451,2.84553,2.21232,2.33347,0.00157623,0.00157623,0.00157623
13,55.6512,2.27641,1.78627,1.68935,0.30365,0.33979,0.23903,0.08264,2.27004,2.0315,1.87368,0.00156798,0.00156798,0.00156798
14,59.5583,2.33323,1.74152,1.61287,0.22879,0.27273,0.24178,0.08604,2.20228,2.11351,1.90846,0.00155973,0.00155973,0.00155973
15,63.4385,2.20667,1.71302,1.58068,0.30947,0.32305,0.23133,0.07583,2.27823,2.05772,1.81561,0.00155148,0.00155148,0.00155148
16,67.2704,2.27628,1.70252,1.58421,0.35244,0.33424,0.29033,0.10271,2.11917,2.07584,1.71538,0.00154323,0.00154323,0.00154323
17,71.1608,2.24084,1.67493,1.62687,0.22995,0.27668,0.199,0.0705,2.36564,1.94729,1.9422,0.00153497,0.00153497,0.00153497
18,74.9842,2.19945,1.62974,1.58541,0.30492,0.32863,0.23441,0.07662,2.3769,1.96626,1.84983,0.00152672,0.00152672,0.00152672
19,78.8558,2.14475,1.60949,1.58459,0.34797,0.38214,0.32207,0.11769,2.24189,1.76761,1.83914,0.00151847,0.00151847,0.00151847
20,82.7846,2.13226,1.55847,1.55102,0.31429,0.32384,0.27538,0.10939,2.15283,1.68325,1.78179,0.00151022,0.00151022,0.00151022
21,86.6345,2.12637,1.58482,1.52644,0.43193,0.49322,0.39417,0.1511,2.10961,1.60463,1.7127,0.00150197,0.00150197,0.00150197
22,90.4963,2.12241,1.54699,1.50842,0.47492,0.39633,0.37696,0.1429,2.16676,1.60579,1.75602,0.00149372,0.00149372,0.00149372
