epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,231.113,3.90267,2.59704,2.83304,0.46804,0.40212,0.3872,0.14161,4.31302,3.30074,3.61764,0.00127917,0.00127917,0.00127917
49,235.97,3.92917,2.58562,2.77672,0.45951,0.4673,0.42558,0.16436,4.15574,2.88201,3.49497,0.00127092,0.00127092,0.00127092
50,240.786,3.76363,2.48678,2.71611,0.47652,0.4563,0.43344,0.16703,4.13464,2.91759,3.42511,0.00126267,0.00126267,0.00126267
51,245.612,3.81832,2.51434,2.73032,0.47427,0.4868,0.46745,0.18574,3.97259,2.92122,3.34431,0.00125442,0.00125442,0.00125442
52,250.446,3.85114,2.5647,2.83658,0.51202,0.40295,0.40112,0.14957,4.32989,3.29063,3.70083,0.00124617,0.00124617,0.00124617
53,255.252,3.82815,2.5486,2.85069,0.44657,0.45175,0.41784,0.17116,4.05762,3.04072,3.37118,0.00123791,0.00123791,0.00123791
54,260.011,3.8835,2.58821,2.82843,0.47343,0.4098,0.39739,0.14549,4.33477,2.99235,3.6301,0.00122966,0.00122966,0.00122966
55,264.751,3.83865,2.63598,2.85684,0.47819,0.46188,0.43905,0.17587,3.94724,2.86837,3.3172,0.00122141,0.00122141,0.00122141
56,269.579,3.83532,2.53494,2.75441,0.53472,0.42089,0.44965,0.17764,3.99056,2.88801,3.3414,0.00121316,0.00121316,0.00121316
57,274.385,3.76402,2.52612,2.77921,0.56924,0.44258,0.43879,0.17319,4.011,2.93004,3.37217,0.00120491,0.00120491,0.00120491
58,279.181,3.78403,2.59425,2.7882,0.54445,0.45781,0.46635,0.1814,4.03493,2.94218,3.36151,0.00119666,0.00119666,0.00119666
59,283.946,3.78571,2.5528,2.84794,0.53239,0.4632,0.48503,0.19104,3.97587,2.87705,3.36288,0.0011884,0.0011884,0.0011884
60,288.766,3.68827,2.43793,2.74725,0.50707,0.47129,0.45381,0.18302,3.91623,2.87798,3.29797,0.00118015,0.00118015,0.00118015
61,293.662,3.7346,2.39111,2.69257,0.52995,0.41451,0.44818,0.18194,3.99209,2.95171,3.31736,0.0011719,0.0011719,0.0011719
62,298.457,3.73122,2.41358,2.70411,0.48212,0.42938,0.43109,0.17411,4.08031,3.0309,3.43311,0.00116365,0.00116365,0.00116365
63,303.237,3.6455,2.32949,2.69367,0.50221,0.38338,0.41796,0.17103,4.17277,3.34946,3.46397,0.0011554,0.0011554,0.0011554
64,308.035,3.73655,2.38696,2.70497,0.54799,0.3965,0.43659,0.17521,4.21331,3.25655,3.4988,0.00114715,0.00114715,0.00114715
65,312.805,3.65322,2.33974,2.73973,0.58153,0.45638,0.48416,0.19217,4.05066,2.80187,3.35031,0.00113889,0.00113889,0.00113889
66,317.625,3.69863,2.34019,2.7052,0.62737,0.45045,0.4719,0.17741,4.2175,2.99219,3.54862,0.00113064,0.00113064,0.00113064
67,322.382,3.69845,2.31608,2.72193,0.52303,0.4301,0.44743,0.17244,4.05815,3.00019,3.43881,0.00112239,0.00112239,0.00112239
68,327.146,3.70965,2.35324,2.72847,0.53229,0.45862,0.46085,0.17295,4.12048,3.04406,3.45278,0.00111414,0.00111414,0.00111414
69,331.931,3.67943,2.43048,2.7506,0.51179,0.42737,0.445,0.1768,4.126,2.87787,3.45683,0.00110589,0.00110589,0.00110589
70,336.691,3.63638,2.42989,2.73107,0.46789,0.40813,0.40878,0.1647,4.0982,3.285,3.385,0.00109764,0.00109764,0.00109764
71,341.452,3.58187,2.34608,2.6953,0.55343,0.39991,0.42867,0.16846,4.12987,2.92667,3.45352,0.00108938,0.00108938,0.00108938
72,346.25,3.58355,2.26579,2.68406,0.42206,0.46435,0.40531,0.15463,4.21066,3.05979,3.47953,0.00108113,0.00108113,0.00108113
73,351.025,3.60003,2.21651,2.67264,0.57364,0.48379,0.49305,0.19413,3.99538,2.62092,3.34482,0.00107288,0.00107288,0.00107288
74,355.863,3.70493,2.26188,2.64896,0.57743,0.47019,0.47304,0.18144,4.10399,2.73012,3.48215,0.00106463,0.00106463,0.00106463
75,360.609,3.64141,2.25318,2.70693,0.54224,0.43692,0.49145,0.19695,3.93777,2.72478,3.31857,0.00105638,0.00105638,0.00105638
76,365.351,3.65717,2.26466,2.77781,0.5086,0.437,0.4605,0.17333,4.1649,3.06226,3.51686,0.00104813,0.00104813,0.00104813
77,370.15,3.63674,2.33162,2.7258,0.53993,0.46244,0.44644,0.16366,4.22112,2.9024,3.5094,0.00103987,0.00103987,0.00103987
78,375.008,3.61463,2.22423,2.6011,0.53381,0.43445,0.46106,0.18091,4.08103,2.81802,3.37953,0.00103162,0.00103162,0.00103162
79,379.835,3.65672,2.25055,2.6565,0.60007,0.42113,0.45366,0.17233,4.10863,2.8365,3.46968,0.00102337,0.00102337,0.00102337
80,384.596,3.60835,2.22057,2.71191,0.59434,0.45734,0.47957,0.18979,4.04734,2.80036,3.38267,0.00101512,0.00101512,0.00101512
81,389.289,3.58123,2.29723,2.7318,0.53207,0.42913,0.4503,0.17572,4.30108,3.06857,3.68602,0.00100687,0.00100687,0.00100687
82,394.125,3.61275,2.2114,2.63222,0.63028,0.38125,0.46525,0.18175,4.21683,2.97106,3.56469,0.000998616,0.000998616,0.000998616
83,398.929,3.52138,2.15116,2.6482,0.57179,0.43549,0.48053,0.19094,4.16775,2.64562,3.54732,0.000990365,0.000990365,0.000990365
84,403.705,3.48931,2.14928,2.66248,0.57217,0.42568,0.46421,0.17571,4.22886,2.77085,3.64432,0.000982113,0.000982113,0.000982113
85,408.581,3.48894,2.07923,2.56678,0.61353,0.41994,0.46916,0.19514,4.01215,2.89453,3.37645,0.000973861,0.000973861,0.000973861
86,413.337,3.4519,2.04866,2.58826,0.632,0.42847,0.47678,0.191,4.11135,2.89571,3.49284,0.00096561,0.00096561,0.00096561
87,418.193,3.52442,2.06909,2.58043,0.56087,0.47217,0.48047,0.19214,4.19842,2.89463,3.4915,0.000957358,0.000957358,0.000957358
88,423.018,3.44733,2.03988,2.57007,0.58299,0.50442,0.49648,0.19224,4.15878,2.73366,3.50038,0.000949106,0.000949106,0.000949106
89,427.791,3.43066,2.01613,2.60976,0.59056,0.48551,0.51072,0.20272,4.10091,2.69449,3.43304,0.000940855,0.000940855,0.000940855
90,432.627,3.43391,2.07171,2.57568,0.57544,0.44123,0.46431,0.1904,4.00808,2.89003,3.39495,0.000932603,0.000932603,0.000932603
91,437.442,3.53299,2.0892,2.62184,0.58954,0.40303,0.44751,0.17425,4.17374,3.00134,3.56591,0.000924352,0.000924352,0.000924352
92,442.189,3.37011,1.99202,2.5749,0.64676,0.45167,0.4755,0.18502,4.17353,2.76571,3.56082,0.0009161,0.0009161,0.0009161
93,446.96,3.38752,2.00508,2.56931,0.55805,0.44266,0.46919,0.18241,4.17316,2.76943,3.53088,0.000907848,0.000907848,0.000907848
94,451.704,3.38255,1.98612,2.5929,0.54526,0.42378,0.46837,0.19865,4.07201,2.94342,3.38177,0.000899597,0.000899597,0.000899597
95,456.479,3.3738,1.9638,2.55426,0.5911,0.45504,0.47275,0.17654,4.31778,2.89679,3.62123,0.000891345,0.000891345,0.000891345
96,461.367,3.42684,1.96974,2.53743,0.58628,0.48096,0.48456,0.18399,4.22092,2.83008,3.56934,0.000883093,0.000883093,0.000883093
97,466.163,3.38476,1.96009,2.52855,0.59083,0.46762,0.48184,0.19823,4.14021,2.81325,3.51629,0.000874842,0.000874842,0.000874842
98,470.922,3.32322,1.88936,2.56538,0.56743,0.49553,0.51017,0.20237,4.21853,2.6525,3.56124,0.00086659,0.00086659,0.00086659
99,475.796,3.42349,1.95805,2.52462,0.58663,0.45925,0.49503,0.20324,4.07675,2.68049,3.46292,0.000858338,0.000858338,0.000858338
100,480.57,3.36302,1.94914,2.57999,0.5655,0.45738,0.49434,0.19959,4.12403,2.77627,3.51449,0.000850087,0.000850087,0.000850087
101,485.331,3.32593,1.91844,2.57687,0.6275,0.51188,0.51318,0.20391,4.10159,2.56362,3.509,0.000841835,0.000841835,0.000841835
102,490.137,3.39353,1.92029,2.54814,0.70481,0.47545,0.49774,0.19765,4.1577,2.62067,3.57752,0.000833583,0.000833583,0.000833583
103,494.946,3.40358,1.93844,2.56096,0.63533,0.4819,0.50139,0.19798,4.16241,2.8203,3.47206,0.000825332,0.000825332,0.000825332
104,499.702,3.43661,1.96302,2.59719,0.65599,0.45367,0.48357,0.19325,4.2029,2.87605,3.63513,0.00081708,0.00081708,0.00081708
105,504.478,3.38369,1.92332,2.54808,0.62451,0.40287,0.4425,0.16243,4.30194,3.07082,3.61822,0.000808828,0.000808828,0.000808828
106,509.324,3.3509,1.92622,2.51883,0.57428,0.47233,0.4784,0.18528,4.19525,2.75883,3.51691,0.000800577,0.000800577,0.000800577
107,514.117,3.32576,1.92783,2.52934,0.58187,0.48417,0.50572,0.18956,4.28753,2.76138,3.73092,0.000792325,0.000792325,0.000792325
108,518.909,3.27742,1.84957,2.49343,0.62777,0.47651,0.52325,0.21534,4.06965,2.70846,3.48404,0.000784073,0.000784073,0.000784073
109,523.757,3.33396,1.89923,2.55813,0.61927,0.43437,0.49651,0.18698,4.27358,3.04111,3.70412,0.000775822,0.000775822,0.000775822
110,528.473,3.2958,1.87094,2.52372,0.60499,0.4303,0.48086,0.18699,4.24621,3.08466,3.68777,0.00076757,0.00076757,0.00076757
111,533.289,3.29417,1.85681,2.53227,0.62432,0.51388,0.51481,0.20613,4.10283,2.70959,3.56609,0.000759318,0.000759318,0.000759318
112,538.126,3.23637,1.80292,2.45913,0.63986,0.50726,0.51233,0.20732,4.13595,2.71261,3.60594,0.000751067,0.000751067,0.000751067
113,542.895,3.19453,1.77288,2.44921,0.57898,0.50518,0.4976,0.2055,4.09553,2.82761,3.51697,0.000742815,0.000742815,0.000742815
114,547.706,3.25304,1.75827,2.45357,0.53148,0.48413,0.48423,0.19359,4.19682,2.9443,3.61747,0.000734564,0.000734564,0.000734564
115,552.515,3.17748,1.76334,2.42589,0.55246,0.48121,0.4751,0.19854,4.13143,3.01469,3.56123,0.000726312,0.000726312,0.000726312
116,557.295,3.12173,1.70994,2.42539,0.47401,0.50048,0.47329,0.19768,4.13012,2.83322,3.57235,0.00071806,0.00071806,0.00071806
117,562.129,3.10705,1.68603,2.38291,0.51187,0.45478,0.45417,0.18708,4.13579,3.17746,3.57919,0.000709809,0.000709809,0.000709809
118,566.969,3.12959,1.71032,2.43403,0.51042,0.41722,0.433,0.18022,4.15992,3.29842,3.57459,0.000701557,0.000701557,0.000701557
119,571.781,3.14575,1.7352,2.44514,0.61088,0.44131,0.4847,0.20255,4.1114,2.84644,3.53848,0.000693305,0.000693305,0.000693305
120,576.561,3.08499,1.72052,2.4164,0.60824,0.48533,0.48402,0.20361,4.05532,2.70036,3.5436,0.000685054,0.000685054,0.000685054
121,581.356,3.15689,1.67945,2.39387,0.60724,0.43373,0.4753,0.18631,4.34241,2.93964,3.83252,0.000676802,0.000676802,0.000676802
122,586.19,3.07278,1.68017,2.3935,0.5315,0.49681,0.4864,0.19592,4.17958,2.88916,3.68179,0.00066855,0.00066855,0.00066855
123,590.941,3.1447,1.71825,2.47313,0.59702,0.45455,0.47941,0.18493,4.38061,2.92677,3.8445,0.000660299,0.000660299,0.000660299
124,595.747,3.09202,1.71667,2.38572,0.63764,0.44306,0.48658,0.19241,4.28389,2.74328,3.77691,0.000652047,0.000652047,0.000652047
125,600.501,3.06749,1.7237,2.4088,0.5599,0.40997,0.43966,0.17754,4.23955,3.17178,3.7665,0.000643795,0.000643795,0.000643795
126,605.238,3.12308,1.76164,2.49068,0.53925,0.42384,0.45653,0.18682,4.14427,3.06784,3.62787,0.000635544,0.000635544,0.000635544
127,610.01,3.1892,1.77032,2.44783,0.61443,0.46196,0.48345,0.19297,4.1787,2.739,3.60017,0.000627292,0.000627292,0.000627292
128,614.787,3.06794,1.74261,2.39477,0.59538,0.4498,0.47997,0.18815,4.30843,2.88556,3.80048,0.00061904,0.00061904,0.00061904
