epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,931.024,1.60322,1.00036,1.11658,0.86205,0.37484,0.3684,0.18023,1.73742,1.00612,1.26498,0.009307,0.009307,0.009307
16,992.859,1.57866,0.98961,1.11491,0.85268,0.38107,0.36871,0.17812,1.74124,1.03035,1.27149,0.0092575,0.0092575,0.0092575
17,1054.69,1.56859,0.98065,1.10788,0.86261,0.3704,0.3698,0.17871,1.75166,1.02527,1.27869,0.009208,0.009208,0.009208
18,1116.6,1.56403,0.97304,1.10624,0.85409,0.37578,0.36747,0.18224,1.73008,1.0121,1.26095,0.0091585,0.0091585,0.0091585
19,1178.49,1.55503,0.96598,1.10031,0.85574,0.37693,0.36802,0.17786,1.75994,1.01343,1.28094,0.009109,0.009109,0.009109
20,1240.47,1.53579,0.95185,1.09352,0.85628,0.37837,0.36542,0.17867,1.73771,1.00245,1.26336,0.0090595,0.0090595,0.0090595
21,1302.43,1.52311,0.94003,1.09297,0.84731,0.38071,0.36611,0.17881,1.7567,1.01782,1.28126,0.00901,0.00901,0.00901
22,1364.37,1.51526,0.93513,1.093,0.856,0.37451,0.36696,0.17766,1.76538,1.006,1.29011,0.0089605,0.0089605,0.0089605
23,1426.26,1.5022,0.9184,1.08607,0.85938,0.3717,0.3681,0.17634,1.77618,1.01439,1.30949,0.008911,0.008911,0.008911
24,1488.22,1.48833,0.9219,1.07918,0.85812,0.37442,0.37071,0.17981,1.7568,0.98736,1.27969,0.0088615,0.0088615,0.0088615
25,1550.13,1.4847,0.91183,1.07748,0.84986,0.37579,0.36277,0.17442,1.76359,1.01615,1.27678,0.008812,0.008812,0.008812
26,1611.96,1.47327,0.90803,1.07569,0.84731,0.37923,0.36343,0.17776,1.74333,1.00808,1.28743,0.0087625,0.0087625,0.0087625
27,1673.88,1.46508,0.90011,1.07026,0.85292,0.37313,0.36645,0.17742,1.75958,1.00651,1.29052,0.008713,0.008713,0.008713
28,1735.82,1.46118,0.89617,1.06583,0.85642,0.37218,0.36586,0.17676,1.76265,0.9901,1.28907,0.0086635,0.0086635,0.0086635
29,1797.69,1.44266,0.88618,1.06514,0.85774,0.37009,0.36916,0.1797,1.75701,1.0041,1.28999,0.008614,0.008614,0.008614
30,1859.68,1.43979,0.88033,1.06542,0.8507,0.37256,0.36593,0.17787,1.76377,1.00047,1.30605,0.0085645,0.0085645,0.0085645
31,1921.55,1.43881,0.88057,1.06419,0.85557,0.37458,0.36466,0.17612,1.7691,0.98893,1.2904,0.008515,0.008515,0.008515
32,1983.45,1.42485,0.86732,1.05585,0.85015,0.37957,0.36221,0.17344,1.78059,1.00089,1.3063,0.0084655,0.0084655,0.0084655
33,2045.28,1.41488,0.86597,1.05719,0.85119,0.37521,0.36687,0.17718,1.78291,0.98594,1.29966,0.008416,0.008416,0.008416
34,2107.24,1.4192,0.86291,1.05528,0.85497,0.37699,0.36535,0.17665,1.76191,0.99397,1.29901,0.0083665,0.0083665,0.0083665
35,2169.09,1.40232,0.85724,1.05205,0.85829,0.37364,0.37189,0.17868,1.77614,0.9824,1.3016,0.008317,0.008317,0.008317
36,2231.05,1.39355,0.85022,1.05143,0.85806,0.37651,0.37026,0.1808,1.75143,0.97335,1.29476,0.0082675,0.0082675,0.0082675
37,2293.02,1.39217,0.84729,1.05019,0.84937,0.368,0.35922,0.17323,1.7744,1.00153,1.30851,0.008218,0.008218,0.008218
38,2354.95,1.37867,0.84129,1.0459,0.85301,0.37639,0.36469,0.17668,1.77026,0.98824,1.30092,0.0081685,0.0081685,0.0081685
