epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,95.4226,2.10232,1.4093,1.5154,0.41247,0.374,0.35642,0.13288,2.18407,1.60938,1.83768,0.00146071,0.00146071,0.00146071
27,99.0526,2.03874,1.40585,1.49957,0.58072,0.40576,0.40292,0.15437,2.1134,1.58613,1.7548,0.00145246,0.00145246,0.00145246
28,102.72,2.07038,1.47403,1.49276,0.49136,0.38727,0.36384,0.13636,2.13033,1.69459,1.75244,0.00144421,0.00144421,0.00144421
29,106.36,2.07869,1.50703,1.50821,0.36628,0.35902,0.29591,0.11463,2.18329,1.73874,1.81911,0.00143595,0.00143595,0.00143595
30,109.959,2.05533,1.48608,1.516,0.39101,0.35048,0.33593,0.11855,2.20943,1.7033,1.87065,0.0014277,0.0014277,0.0014277
31,113.577,2.04548,1.49665,1.50379,0.39593,0.46643,0.4078,0.1605,2.04157,1.62617,1.69427,0.00141945,0.00141945,0.00141945
32,117.226,2.03443,1.43952,1.5036,0.49081,0.4554,0.41757,0.16264,2.04406,1.54883,1.69666,0.0014112,0.0014112,0.0014112
33,120.864,2.00133,1.40389,1.49339,0.42159,0.47735,0.40726,0.1605,2.03649,1.5194,1.69352,0.00140295,0.00140295,0.00140295
34,124.521,1.9998,1.34536,1.42732,0.33045,0.40066,0.33533,0.10933,2.27043,1.76988,1.90312,0.0013947,0.0013947,0.0013947
35,128.125,2.00227,1.4085,1.46859,0.38855,0.48902,0.4267,0.17248,2.06004,1.46831,1.67402,0.00138644,0.00138644,0.00138644
36,131.76,2.05131,1.37439,1.49557,0.35061,0.49266,0.43009,0.17433,2.06646,1.4652,1.70963,0.00137819,0.00137819,0.00137819
37,135.381,2.05862,1.40772,1.49814,0.35992,0.37233,0.33854,0.12277,2.22792,1.66899,1.82162,0.00136994,0.00136994,0.00136994
38,138.99,2.03611,1.3934,1.49084,0.33173,0.43703,0.36407,0.15041,2.00253,1.60686,1.66359,0.00136169,0.00136169,0.00136169
39,142.563,1.99532,1.36965,1.48572,0.38116,0.44713,0.38937,0.14147,2.15344,1.54399,1.78091,0.00135344,0.00135344,0.00135344
40,146.139,1.93836,1.34873,1.46166,0.36334,0.44386,0.3633,0.13269,2.17753,1.57617,1.80774,0.00134519,0.00134519,0.00134519
41,149.726,1.9792,1.3523,1.46196,0.40853,0.42783,0.41551,0.16386,2.05502,1.5012,1.69106,0.00133693,0.00133693,0.00133693
42,153.308,1.96423,1.34076,1.45464,0.43532,0.44587,0.40987,0.15908,2.14946,1.51897,1.76289,0.00132868,0.00132868,0.00132868
43,156.911,1.95217,1.33323,1.46645,0.3517,0.54025,0.4258,0.16672,2.05632,1.46118,1.70522,0.00132043,0.00132043,0.00132043
44,160.421,1.97761,1.28814,1.43543,0.37745,0.5004,0.41558,0.16307,2.1141,1.49502,1.73733,0.00131218,0.00131218,0.00131218
45,164.031,1.96215,1.32986,1.47616,0.42387,0.437,0.4082,0.17315,2.04317,1.53234,1.69445,0.00130393,0.00130393,0.00130393
46,167.658,1.93741,1.29251,1.43463,0.40876,0.4693,0.42643,0.18083,1.97818,1.48837,1.66246,0.00129568,0.00129568,0.00129568
47,171.29,1.94518,1.35779,1.47135,0.51999,0.44394,0.42755,0.14968,2.18652,1.50414,1.83102,0.00128742,0.00128742,0.00128742
48,174.889,1.95639,1.30112,1.44526,0.44906,0.4512,0.43892,0.17958,2.03276,1.46361,1.68304,0.00127917,0.00127917,0.00127917
49,178.553,1.92893,1.29423,1.40741,0.47353,0.42209,0.41635,0.16172,2.10897,1.5069,1.73826,0.00127092,0.00127092,0.00127092
50,182.166,1.89366,1.23909,1.39356,0.38696,0.50048,0.42815,0.1781,2.00117,1.40217,1.65205,0.00126267,0.00126267,0.00126267
51,185.79,1.91488,1.26838,1.39499,0.41044,0.4866,0.42583,0.17376,2.09619,1.47273,1.72263,0.00125442,0.00125442,0.00125442
52,189.401,1.89482,1.25652,1.41877,0.38526,0.49518,0.41949,0.17179,2.08673,1.55094,1.72936,0.00124617,0.00124617,0.00124617
53,193.005,1.89694,1.26505,1.42929,0.42805,0.48596,0.43519,0.17636,2.02538,1.44531,1.6505,0.00123791,0.00123791,0.00123791
54,196.589,1.90224,1.24046,1.40825,0.43981,0.46697,0.42762,0.16981,2.074,1.45281,1.6906,0.00122966,0.00122966,0.00122966
55,200.165,1.91131,1.27471,1.43525,0.39625,0.46688,0.42823,0.16891,2.12001,1.46628,1.72872,0.00122141,0.00122141,0.00122141
56,203.791,1.91416,1.23135,1.40369,0.35991,0.43884,0.38575,0.15635,2.10676,1.54836,1.7244,0.00121316,0.00121316,0.00121316
57,207.402,1.88427,1.24158,1.41036,0.371,0.50972,0.42516,0.17829,1.98654,1.38922,1.63735,0.00120491,0.00120491,0.00120491
58,211.008,1.88889,1.26411,1.41038,0.35841,0.52033,0.42597,0.15981,2.14253,1.41727,1.75666,0.00119666,0.00119666,0.00119666
59,214.591,1.90994,1.28276,1.44149,0.3921,0.48884,0.43691,0.18397,1.99448,1.4235,1.62197,0.0011884,0.0011884,0.0011884
60,218.232,1.87926,1.2298,1.4111,0.46968,0.46124,0.43415,0.17763,2.0332,1.44316,1.66461,0.00118015,0.00118015,0.00118015
61,221.885,1.87629,1.19986,1.39335,0.44033,0.46794,0.43397,0.16789,2.13353,1.41278,1.74769,0.0011719,0.0011719,0.0011719
62,225.485,1.89235,1.19308,1.39747,0.43471,0.49554,0.44901,0.18387,2.03661,1.35988,1.67701,0.00116365,0.00116365,0.00116365
63,229.112,1.86778,1.17201,1.39274,0.4809,0.42815,0.4406,0.17243,2.11963,1.43119,1.74325,0.0011554,0.0011554,0.0011554
64,232.716,1.92527,1.19967,1.40816,0.47454,0.43461,0.4414,0.17604,2.08875,1.46299,1.69844,0.00114715,0.00114715,0.00114715
65,236.213,1.83997,1.18863,1.39946,0.50868,0.43445,0.44102,0.17248,2.11131,1.46132,1.76176,0.00113889,0.00113889,0.00113889
66,239.809,1.85317,1.17735,1.39485,0.50145,0.49391,0.48216,0.19011,2.04523,1.40031,1.69472,0.00113064,0.00113064,0.00113064
67,243.439,1.82849,1.16935,1.37673,0.39639,0.48487,0.43105,0.1641,2.13384,1.41816,1.72236,0.00112239,0.00112239,0.00112239
68,247.026,1.84292,1.18955,1.37914,0.44209,0.4508,0.41165,0.16347,2.1146,1.45736,1.72553,0.00111414,0.00111414,0.00111414
69,250.622,1.87268,1.2068,1.41472,0.53866,0.39893,0.47388,0.19204,2.03302,1.44796,1.65698,0.00110589,0.00110589,0.00110589
70,254.232,1.84604,1.17238,1.39921,0.49027,0.4244,0.42613,0.1722,2.08658,1.62744,1.67454,0.00109764,0.00109764,0.00109764
71,257.735,1.84042,1.17736,1.38473,0.40038,0.53804,0.44941,0.18019,2.09487,1.40329,1.70464,0.00108938,0.00108938,0.00108938
72,261.333,1.80792,1.149,1.37244,0.41197,0.53652,0.46695,0.19533,2.0075,1.31377,1.62788,0.00108113,0.00108113,0.00108113
73,264.957,1.84327,1.14872,1.37393,0.38194,0.49398,0.4393,0.17952,2.04446,1.36306,1.68546,0.00107288,0.00107288,0.00107288
74,268.556,1.8013,1.11959,1.34309,0.42076,0.49959,0.4443,0.17146,2.11965,1.40315,1.77006,0.00106463,0.00106463,0.00106463
75,272.044,1.78832,1.12455,1.36239,0.40208,0.48748,0.442,0.18645,2.02069,1.37766,1.68337,0.00105638,0.00105638,0.00105638
76,275.519,1.78608,1.11159,1.37324,0.42407,0.49314,0.43948,0.16961,2.12708,1.36035,1.76058,0.00104813,0.00104813,0.00104813
77,279.124,1.77504,1.12909,1.35096,0.49441,0.44426,0.45795,0.17627,2.12273,1.42269,1.72136,0.00103987,0.00103987,0.00103987
78,282.742,1.76506,1.10759,1.30967,0.54209,0.41198,0.4401,0.1712,2.15208,1.61676,1.75764,0.00103162,0.00103162,0.00103162
79,286.356,1.78907,1.11196,1.34254,0.47437,0.51402,0.47377,0.18594,2.05359,1.37464,1.67229,0.00102337,0.00102337,0.00102337
80,289.94,1.76204,1.09851,1.35242,0.45139,0.50309,0.45682,0.18862,2.06447,1.3588,1.69576,0.00101512,0.00101512,0.00101512
81,293.408,1.8079,1.13699,1.39473,0.5255,0.45906,0.46028,0.18431,2.09505,1.39048,1.71843,0.00100687,0.00100687,0.00100687
82,297.03,1.80204,1.097,1.34325,0.60144,0.47496,0.49419,0.19704,2.02819,1.33292,1.6571,0.000998616,0.000998616,0.000998616
83,300.678,1.79234,1.09335,1.35784,0.6214,0.49282,0.5083,0.19333,2.083,1.34823,1.73893,0.000990365,0.000990365,0.000990365
84,304.271,1.75925,1.0915,1.36302,0.50829,0.49617,0.49959,0.19858,2.03241,1.32048,1.71152,0.000982113,0.000982113,0.000982113
85,307.942,1.77446,1.08108,1.32902,0.52642,0.41994,0.47321,0.18038,2.11448,1.39087,1.73834,0.000973861,0.000973861,0.000973861
86,311.52,1.75336,1.0744,1.33489,0.45864,0.46388,0.46609,0.18905,2.03862,1.37225,1.66683,0.00096561,0.00096561,0.00096561
87,315.151,1.74945,1.0661,1.31894,0.57695,0.46372,0.51228,0.20534,2.06211,1.3588,1.69088,0.000957358,0.000957358,0.000957358
88,318.799,1.72583,1.04122,1.31523,0.56823,0.47078,0.50594,0.19904,2.10907,1.35115,1.72858,0.000949106,0.000949106,0.000949106
89,322.385,1.74103,1.05253,1.33076,0.51415,0.47919,0.46326,0.17187,2.17087,1.36037,1.78009,0.000940855,0.000940855,0.000940855
90,326.001,1.75116,1.06911,1.32776,0.43506,0.46312,0.42129,0.17127,2.10141,1.47054,1.72195,0.000932603,0.000932603,0.000932603
91,329.621,1.77386,1.07956,1.34235,0.53756,0.43836,0.45501,0.18141,2.11421,1.38625,1.74728,0.000924352,0.000924352,0.000924352
92,333.201,1.69663,1.04807,1.31602,0.5014,0.4634,0.44471,0.17739,2.08458,1.37657,1.72329,0.0009161,0.0009161,0.0009161
93,336.791,1.68715,1.03784,1.30778,0.50844,0.47729,0.44478,0.17521,2.13914,1.38118,1.76184,0.000907848,0.000907848,0.000907848
94,340.359,1.70461,1.01596,1.31712,0.52666,0.49896,0.46774,0.1838,2.10788,1.37786,1.70104,0.000899597,0.000899597,0.000899597
95,343.949,1.69474,1.00255,1.29953,0.55852,0.4645,0.46064,0.16734,2.19571,1.41404,1.83548,0.000891345,0.000891345,0.000891345
96,347.6,1.69362,1.01421,1.29337,0.5561,0.44306,0.46868,0.17839,2.13498,1.45294,1.77396,0.000883093,0.000883093,0.000883093
97,351.202,1.70421,1.02157,1.29823,0.60183,0.41188,0.48365,0.1844,2.16387,1.40115,1.7771,0.000874842,0.000874842,0.000874842
98,354.785,1.67616,1.01322,1.31042,0.58162,0.46244,0.49214,0.19133,2.0833,1.32638,1.72096,0.00086659,0.00086659,0.00086659
99,358.428,1.6673,0.99589,1.27696,0.58944,0.42855,0.49269,0.19464,2.10917,1.37793,1.76967,0.000858338,0.000858338,0.000858338
100,362.019,1.67685,1.00621,1.30779,0.61333,0.46746,0.50836,0.20442,2.06676,1.35039,1.71188,0.000850087,0.000850087,0.000850087
101,365.598,1.6514,0.99012,1.29663,0.56997,0.45683,0.48754,0.19704,2.09898,1.50361,1.71028,0.000841835,0.000841835,0.000841835
102,369.183,1.69714,1.00936,1.29125,0.56292,0.47767,0.48523,0.18724,2.14425,1.48199,1.76757,0.000833583,0.000833583,0.000833583
103,372.792,1.69778,1.01238,1.30096,0.47338,0.52195,0.4859,0.1894,2.05865,1.2997,1.71034,0.000825332,0.000825332,0.000825332
104,376.289,1.62723,1.02533,1.28214,0.51758,0.50797,0.49642,0.192,2.09898,1.33982,1.75181,0.00081708,0.00081708,0.00081708
105,379.877,1.66456,1.00347,1.28064,0.56611,0.41372,0.43926,0.16922,2.22457,1.73704,1.85847,0.000808828,0.000808828,0.000808828
106,383.511,1.65018,0.99956,1.2772,0.54979,0.50726,0.5147,0.20146,2.08174,1.3328,1.70802,0.000800577,0.000800577,0.000800577
107,387.112,1.6658,1.00801,1.27561,0.59013,0.53828,0.52303,0.18823,2.20721,1.31213,1.81885,0.000792325,0.000792325,0.000792325
