epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,112.575,1.99772,1.39276,1.42614,0.51974,0.46486,0.43032,0.15279,2.17101,1.58084,1.73239,0.00141945,0.00141945,0.00141945
32,116.165,1.96477,1.37067,1.41895,0.45598,0.48756,0.43556,0.16704,2.03033,1.48378,1.6406,0.0014112,0.0014112,0.0014112
33,119.776,1.90705,1.33188,1.39788,0.46832,0.45,0.41718,0.16255,2.07947,1.5751,1.66773,0.00140295,0.00140295,0.00140295
34,123.393,1.93079,1.30403,1.35281,0.47812,0.48254,0.44899,0.17796,2.07243,1.48694,1.64409,0.0013947,0.0013947,0.0013947
35,127.017,1.96579,1.35458,1.39702,0.49648,0.45709,0.46151,0.18412,2.06686,1.47472,1.60693,0.00138644,0.00138644,0.00138644
36,130.634,1.96002,1.33443,1.38683,0.40129,0.49843,0.43477,0.17185,2.02757,1.53029,1.59815,0.00137819,0.00137819,0.00137819
37,134.208,1.96502,1.35553,1.39755,0.44268,0.43995,0.40078,0.15803,2.05414,1.55645,1.63589,0.00136994,0.00136994,0.00136994
38,137.798,1.94657,1.34934,1.39812,0.44363,0.43131,0.39737,0.14237,2.20305,1.60569,1.74844,0.00136169,0.00136169,0.00136169
39,141.346,1.90798,1.30855,1.38746,0.41596,0.55694,0.4798,0.19022,1.95108,1.48086,1.55382,0.00135344,0.00135344,0.00135344
40,144.94,1.91025,1.28293,1.38452,0.46156,0.52273,0.46076,0.17461,2.00004,1.47887,1.60239,0.00134519,0.00134519,0.00134519
41,148.511,1.92592,1.28133,1.37946,0.47377,0.4617,0.43628,0.17809,2.02823,1.43538,1.59592,0.00133693,0.00133693,0.00133693
42,152.069,1.90752,1.28269,1.35908,0.50238,0.45917,0.45555,0.17538,2.07604,1.51621,1.5949,0.00132868,0.00132868,0.00132868
43,155.652,1.895,1.30161,1.36424,0.56584,0.41603,0.44688,0.16757,2.0677,1.46588,1.62088,0.00132043,0.00132043,0.00132043
44,159.144,1.93578,1.26638,1.3519,0.50644,0.42081,0.44424,0.16395,2.0888,1.47207,1.63634,0.00131218,0.00131218,0.00131218
45,162.74,1.91685,1.29835,1.38112,0.52938,0.41895,0.45625,0.17544,2.07914,1.48515,1.64372,0.00130393,0.00130393,0.00130393
46,166.351,1.89188,1.23673,1.33817,0.5654,0.44904,0.46824,0.17244,2.06964,1.46417,1.62799,0.00129568,0.00129568,0.00129568
47,169.922,1.88807,1.2774,1.36889,0.5314,0.50829,0.48883,0.18718,1.98903,1.41272,1.54802,0.00128742,0.00128742,0.00128742
48,173.502,1.90818,1.22357,1.34898,0.52711,0.43487,0.45853,0.17192,2.08751,1.45421,1.63949,0.00127917,0.00127917,0.00127917
49,177.12,1.88566,1.22756,1.31843,0.52619,0.3945,0.42113,0.15674,2.13846,1.5065,1.68635,0.00127092,0.00127092,0.00127092
50,180.718,1.84206,1.20301,1.31696,0.53904,0.4362,0.42246,0.16218,2.0699,1.50171,1.62166,0.00126267,0.00126267,0.00126267
51,184.312,1.85442,1.19467,1.32555,0.56614,0.46427,0.48858,0.19623,2.00025,1.40229,1.59828,0.00125442,0.00125442,0.00125442
52,187.933,1.82536,1.17451,1.32352,0.5615,0.45152,0.49257,0.19753,2.03541,1.45048,1.59711,0.00124617,0.00124617,0.00124617
53,191.555,1.8414,1.18266,1.33227,0.66896,0.49314,0.52242,0.20211,2.04008,1.43489,1.59335,0.00123791,0.00123791,0.00123791
54,195.158,1.85338,1.20682,1.32762,0.5722,0.4996,0.50107,0.20382,1.98283,1.40234,1.53233,0.00122966,0.00122966,0.00122966
55,198.715,1.83226,1.23243,1.34051,0.54336,0.43618,0.45946,0.17501,2.1353,1.48471,1.64637,0.00122141,0.00122141,0.00122141
56,202.324,1.85794,1.21994,1.32194,0.57025,0.39488,0.44301,0.16931,2.09203,1.52868,1.64064,0.00121316,0.00121316,0.00121316
57,205.919,1.83725,1.21021,1.32866,0.54117,0.46882,0.46274,0.18333,1.98705,1.40209,1.54062,0.00120491,0.00120491,0.00120491
58,209.509,1.84257,1.23073,1.33172,0.54125,0.4673,0.48469,0.19024,2.02278,1.37979,1.57368,0.00119666,0.00119666,0.00119666
59,213.081,1.83993,1.21258,1.3422,0.5957,0.45447,0.49033,0.20022,1.98935,1.44685,1.55802,0.0011884,0.0011884,0.0011884
60,216.667,1.81219,1.17697,1.31575,0.57124,0.42831,0.47633,0.18788,2.07937,1.43902,1.64786,0.00118015,0.00118015,0.00118015
61,220.295,1.78994,1.13566,1.29778,0.55171,0.44841,0.4517,0.17445,2.08975,1.48149,1.63086,0.0011719,0.0011719,0.0011719
62,223.875,1.78685,1.13876,1.28242,0.60824,0.47205,0.50687,0.20362,2.00329,1.36532,1.55419,0.00116365,0.00116365,0.00116365
63,227.455,1.77995,1.12681,1.27737,0.56568,0.52407,0.52456,0.20055,2.05248,1.38932,1.54698,0.0011554,0.0011554,0.0011554
64,231.035,1.81883,1.1584,1.30027,0.59594,0.48293,0.52124,0.20523,2.01945,1.37219,1.53824,0.00114715,0.00114715,0.00114715
65,234.545,1.78246,1.14132,1.31219,0.5485,0.4704,0.48108,0.18679,2.05265,1.35824,1.62643,0.00113889,0.00113889,0.00113889
66,238.119,1.77668,1.13623,1.30477,0.57395,0.50502,0.49937,0.20512,1.92797,1.36798,1.53731,0.00113064,0.00113064,0.00113064
67,241.689,1.76,1.15034,1.29124,0.53001,0.49985,0.46811,0.16959,2.15243,1.44037,1.71348,0.00112239,0.00112239,0.00112239
68,245.259,1.78015,1.15407,1.29034,0.54109,0.51515,0.50366,0.20029,2.01977,1.32801,1.56861,0.00111414,0.00111414,0.00111414
69,248.835,1.80036,1.17716,1.31652,0.52799,0.49366,0.48512,0.1984,2.04442,1.37783,1.58882,0.00110589,0.00110589,0.00110589
70,252.404,1.78611,1.12646,1.30526,0.45903,0.5055,0.47866,0.19901,2.00425,1.43431,1.54381,0.00109764,0.00109764,0.00109764
71,255.878,1.77477,1.12027,1.29129,0.41792,0.50997,0.45093,0.17107,2.21288,1.50769,1.72499,0.00108938,0.00108938,0.00108938
72,259.46,1.76131,1.10822,1.2851,0.47542,0.50407,0.46031,0.18041,2.14652,1.48858,1.65914,0.00108113,0.00108113,0.00108113
73,263.034,1.75208,1.10587,1.26791,0.58393,0.49442,0.51212,0.20871,2.00794,1.38203,1.55871,0.00107288,0.00107288,0.00107288
74,266.65,1.73812,1.0986,1.24755,0.58633,0.5145,0.5186,0.20962,1.99587,1.3781,1.5561,0.00106463,0.00106463,0.00106463
75,270.165,1.72429,1.08527,1.26661,0.53813,0.49115,0.4993,0.20054,2.05264,1.3675,1.60948,0.00105638,0.00105638,0.00105638
76,273.621,1.72586,1.08287,1.27833,0.53531,0.47229,0.51036,0.20022,2.0933,1.41389,1.6239,0.00104813,0.00104813,0.00104813
77,277.206,1.69439,1.07635,1.25253,0.59111,0.47759,0.51257,0.20124,2.03879,1.38693,1.56815,0.00103987,0.00103987,0.00103987
78,280.81,1.71413,1.05649,1.21973,0.6055,0.45198,0.46769,0.18019,2.09314,1.44062,1.60067,0.00103162,0.00103162,0.00103162
79,284.407,1.76906,1.07987,1.26158,0.54611,0.48435,0.47243,0.1831,2.11726,1.37458,1.63165,0.00102337,0.00102337,0.00102337
80,287.967,1.76126,1.05436,1.27842,0.55342,0.49714,0.50307,0.21334,2.03888,1.35339,1.55323,0.00101512,0.00101512,0.00101512
81,291.44,1.75874,1.1004,1.30497,0.54856,0.46859,0.49317,0.19559,2.07767,1.448,1.63419,0.00100687,0.00100687,0.00100687
82,295.033,1.7515,1.08131,1.26487,0.59318,0.49662,0.51419,0.20983,2.0002,1.39711,1.56604,0.000998616,0.000998616,0.000998616
83,298.621,1.68762,1.05371,1.25032,0.57096,0.50638,0.53023,0.2087,2.04306,1.32372,1.58346,0.000990365,0.000990365,0.000990365
84,302.197,1.67851,1.04089,1.25142,0.57167,0.51994,0.53129,0.21137,2.03509,1.28394,1.57152,0.000982113,0.000982113,0.000982113
85,305.854,1.69081,1.01379,1.22765,0.57524,0.46646,0.50308,0.19794,2.11135,1.41856,1.60305,0.000973861,0.000973861,0.000973861
86,309.409,1.67392,0.99624,1.22609,0.59064,0.46356,0.51384,0.19974,2.09534,1.38547,1.59554,0.00096561,0.00096561,0.00096561
87,313.019,1.72051,1.02243,1.2431,0.52467,0.51675,0.47987,0.19634,2.04369,1.33469,1.58954,0.000957358,0.000957358,0.000957358
88,316.614,1.68255,0.99635,1.23337,0.56076,0.48876,0.51132,0.20897,1.99993,1.38848,1.52801,0.000949106,0.000949106,0.000949106
89,320.186,1.68036,1.01804,1.24485,0.52853,0.4453,0.47382,0.17945,2.15917,1.4231,1.74352,0.000940855,0.000940855,0.000940855
90,323.778,1.70417,1.04861,1.25317,0.55535,0.46212,0.48199,0.17823,2.13654,1.41725,1.71316,0.000932603,0.000932603,0.000932603
91,327.368,1.71215,1.03619,1.24529,0.57887,0.47834,0.51647,0.20844,2.02424,1.37947,1.57753,0.000924352,0.000924352,0.000924352
92,330.924,1.65274,1.02027,1.22632,0.52572,0.47763,0.48646,0.19653,2.06552,1.42512,1.61425,0.0009161,0.0009161,0.0009161
93,334.499,1.639,1.00755,1.21864,0.57767,0.41994,0.46115,0.1636,2.24761,1.41816,1.80485,0.000907848,0.000907848,0.000907848
94,338.05,1.63521,0.98557,1.2269,0.4748,0.48309,0.47146,0.17563,2.18869,1.38943,1.72958,0.000899597,0.000899597,0.000899597
95,341.616,1.61764,0.95204,1.20578,0.52519,0.48549,0.50294,0.20151,2.09943,1.3366,1.57546,0.000891345,0.000891345,0.000891345
96,345.272,1.65182,0.96907,1.20096,0.55961,0.50789,0.52354,0.21044,2.09639,1.32508,1.58327,0.000883093,0.000883093,0.000883093
97,348.865,1.63071,0.96511,1.20004,0.52453,0.51459,0.51729,0.20711,2.0598,1.29974,1.60424,0.000874842,0.000874842,0.000874842
98,352.443,1.60537,0.95236,1.21186,0.55478,0.51303,0.52446,0.22059,2.00231,1.28387,1.5506,0.00086659,0.00086659,0.00086659
99,356.108,1.6164,0.96388,1.18472,0.56773,0.49525,0.51807,0.20722,2.02922,1.31141,1.55926,0.000858338,0.000858338,0.000858338
100,359.696,1.59242,0.96073,1.20582,0.66992,0.49266,0.52314,0.2047,2.06429,1.31767,1.61617,0.000850087,0.000850087,0.000850087
101,363.28,1.59584,0.95057,1.20844,0.56618,0.48535,0.50083,0.20342,2.06409,1.32279,1.60253,0.000841835,0.000841835,0.000841835
102,366.865,1.6306,0.94921,1.20237,0.57642,0.47387,0.49016,0.20126,2.0837,1.35884,1.64672,0.000833583,0.000833583,0.000833583
103,370.5,1.64966,0.95528,1.21275,0.56055,0.53282,0.50169,0.19998,2.07769,1.28889,1.62572,0.000825332,0.000825332,0.000825332
104,373.989,1.58126,0.94921,1.19315,0.54932,0.5148,0.49922,0.20404,2.05747,1.31238,1.59531,0.00081708,0.00081708,0.00081708
105,377.577,1.59105,0.92838,1.17934,0.60977,0.47903,0.5041,0.19155,2.21805,1.36773,1.76969,0.000808828,0.000808828,0.000808828
106,381.206,1.57921,0.93375,1.18102,0.55531,0.53937,0.5339,0.20862,2.10413,1.30639,1.64697,0.000800577,0.000800577,0.000800577
107,384.797,1.59924,0.93188,1.19055,0.59116,0.47552,0.52218,0.20578,2.08358,1.30506,1.65035,0.000792325,0.000792325,0.000792325
108,388.388,1.54686,0.90231,1.16081,0.60936,0.4519,0.49917,0.19453,2.12237,1.32876,1.69325,0.000784073,0.000784073,0.000784073
109,391.996,1.57501,0.92942,1.18596,0.59996,0.45367,0.48961,0.20296,2.02866,1.39136,1.59056,0.000775822,0.000775822,0.000775822
110,395.553,1.54585,0.90919,1.17077,0.61878,0.43936,0.47751,0.19899,2.05358,1.43362,1.61214,0.00076757,0.00076757,0.00076757
111,399.16,1.56565,0.90366,1.17856,0.54062,0.49689,0.49686,0.17965,2.2069,1.3328,1.76647,0.000759318,0.000759318,0.000759318
112,402.777,1.55467,0.88998,1.15785,0.53215,0.49187,0.49797,0.19713,2.10004,1.31171,1.6515,0.000751067,0.000751067,0.000751067
113,406.36,1.54495,0.88435,1.16031,0.56452,0.45211,0.48477,0.19208,2.11033,1.44632,1.65265,0.000742815,0.000742815,0.000742815
114,409.962,1.53182,0.87202,1.14383,0.5263,0.47703,0.47896,0.18871,2.12145,1.43441,1.66003,0.000734564,0.000734564,0.000734564
115,413.561,1.50879,0.86816,1.14086,0.5243,0.43365,0.4566,0.17802,2.17496,1.49181,1.71986,0.000726312,0.000726312,0.000726312
116,417.15,1.48474,0.85937,1.14057,0.60529,0.41874,0.48798,0.19538,2.10002,1.46613,1.65785,0.00071806,0.00071806,0.00071806
117,420.764,1.49178,0.84742,1.13725,0.6,0.45478,0.50535,0.20575,2.06061,1.40328,1.63144,0.000709809,0.000709809,0.000709809
118,424.38,1.48131,0.84623,1.14805,0.57972,0.48884,0.51856,0.21092,2.04837,1.38696,1.59702,0.000701557,0.000701557,0.000701557
