epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,2046.91,1.40638,0.85928,1.0525,0.85379,0.36854,0.36384,0.17384,1.79799,0.9929,1.31273,0.008416,0.008416,0.008416
34,2108.93,1.41278,0.85707,1.05059,0.8448,0.36428,0.35613,0.16791,1.82788,1.02646,1.34035,0.0083665,0.0083665,0.0083665
35,2170.9,1.39694,0.84998,1.04816,0.85096,0.37394,0.36619,0.17542,1.79642,0.98778,1.31161,0.008317,0.008317,0.008317
36,2232.95,1.38616,0.84526,1.04687,0.85013,0.37208,0.35951,0.17256,1.79629,0.99678,1.31423,0.0082675,0.0082675,0.0082675
37,2294.89,1.38276,0.8409,1.04434,0.854,0.3662,0.35865,0.17309,1.77616,1.00892,1.30312,0.008218,0.008218,0.008218
38,2356.78,1.37247,0.83021,1.03934,0.85085,0.36308,0.35782,0.17481,1.77713,1.00562,1.30605,0.0081685,0.0081685,0.0081685
39,2418.65,1.36477,0.82662,1.0398,0.84415,0.3725,0.35792,0.17227,1.80123,0.99504,1.3224,0.008119,0.008119,0.008119
40,2480.55,1.3588,0.82784,1.03753,0.84903,0.36662,0.36056,0.176,1.77864,1.00411,1.30948,0.0080695,0.0080695,0.0080695
41,2542.36,1.35698,0.82199,1.04155,0.84429,0.3704,0.35887,0.17338,1.79188,0.99734,1.31959,0.00802,0.00802,0.00802
42,2604.3,1.3526,0.8179,1.02947,0.84394,0.36926,0.36018,0.17373,1.79359,1.00383,1.31698,0.0079705,0.0079705,0.0079705
